RegionID,SizeRank,RegionName,StateName,1996/1/31,1996/2/29,1996/3/31,1996/4/30,1996/5/31,1996/6/30,1996/7/31,1996/8/31,1996/9/30,1996/10/31,1996/11/30,1996/12/31,1997/1/31,1997/2/28,1997/3/31,1997/4/30,1997/5/31,1997/6/30,1997/7/31,1997/8/31,1997/9/30,1997/10/31,1997/11/30,1997/12/31,1998/1/31,1998/2/28,1998/3/31,1998/4/30,1998/5/31,1998/6/30,1998/7/31,1998/8/31,1998/9/30,1998/10/31,1998/11/30,1998/12/31,1999/1/31,1999/2/28,1999/3/31,1999/4/30,1999/5/31,1999/6/30,1999/7/31,1999/8/31,1999/9/30,1999/10/31,1999/11/30,1999/12/31,2000/1/31,2000/2/29,2000/3/31,2000/4/30,2000/5/31,2000/6/30,2000/7/31,2000/8/31,2000/9/30,2000/10/31,2000/11/30,2000/12/31,2001/1/31,2001/2/28,2001/3/31,2001/4/30,2001/5/31,2001/6/30,2001/7/31,2001/8/31,2001/9/30,2001/10/31,2001/11/30,2001/12/31,2002/1/31,2002/2/28,2002/3/31,2002/4/30,2002/5/31,2002/6/30,2002/7/31,2002/8/31,2002/9/30,2002/10/31,2002/11/30,2002/12/31,2003/1/31,2003/2/28,2003/3/31,2003/4/30,2003/5/31,2003/6/30,2003/7/31,2003/8/31,2003/9/30,2003/10/31,2003/11/30,2003/12/31,2004/1/31,2004/2/29,2004/3/31,2004/4/30,2004/5/31,2004/6/30,2004/7/31,2004/8/31,2004/9/30,2004/10/31,2004/11/30,2004/12/31,2005/1/31,2005/2/28,2005/3/31,2005/4/30,2005/5/31,2005/6/30,2005/7/31,2005/8/31,2005/9/30,2005/10/31,2005/11/30,2005/12/31,2006/1/31,2006/2/28,2006/3/31,2006/4/30,2006/5/31,2006/6/30,2006/7/31,2006/8/31,2006/9/30,2006/10/31,2006/11/30,2006/12/31,2007/1/31,2007/2/28,2007/3/31,2007/4/30,2007/5/31,2007/6/30,2007/7/31,2007/8/31,2007/9/30,2007/10/31,2007/11/30,2007/12/31,2008/1/31,2008/2/29,2008/3/31,2008/4/30,2008/5/31,2008/6/30,2008/7/31,2008/8/31,2008/9/30,2008/10/31,2008/11/30,2008/12/31,2009/1/31,2009/2/28,2009/3/31,2009/4/30,2009/5/31,2009/6/30,2009/7/31,2009/8/31,2009/9/30,2009/10/31,2009/11/30,2009/12/31,2010/1/31,2010/2/28,2010/3/31,2010/4/30,2010/5/31,2010/6/30,2010/7/31,2010/8/31,2010/9/30,2010/10/31,2010/11/30,2010/12/31,2011/1/31,2011/2/28,2011/3/31,2011/4/30,2011/5/31,2011/6/30,2011/7/31,2011/8/31,2011/9/30,2011/10/31,2011/11/30,2011/12/31,2012/1/31,2012/2/29,2012/3/31,2012/4/30,2012/5/31,2012/6/30,2012/7/31,2012/8/31,2012/9/30,2012/10/31,2012/11/30,2012/12/31,2013/1/31,2013/2/28,2013/3/31,2013/4/30,2013/5/31,2013/6/30,2013/7/31,2013/8/31,2013/9/30,2013/10/31,2013/11/30,2013/12/31,2014/1/31,2014/2/28,2014/3/31,2014/4/30,2014/5/31,2014/6/30,2014/7/31,2014/8/31,2014/9/30,2014/10/31,2014/11/30,2014/12/31,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31
394434,696,Cambridge,OH,57933,58091,58151,58364,58337,58314,58275,58421,58581,58698,58847,59092,59543,59976,60395,60627,60757,60863,61040,61445,61891,62268,62557,62758,62477,62086,61901,62107,63312,64675,66083,66505,66828,67429,68193,68886,70066,71261,72178,72781,72834,72788,72534,72950,73465,73977,74400,74999,75455,75824,76330,76797,77180,77586,78115,78542,78868,78992,79317,79630,79936,80366,80657,81078,81437,81777,82020,82309,82735,83215,83544,83792,84042,84196,84485,84714,85007,85180,85484,85765,85903,85982,86007,86111,86238,86594,87106,87646,88140,88568,88914,89089,89205,89294,89352,89336,89428,89843,90684,91623,92387,92952,93117,93083,92909,92784,92719,92491,91868,90317,87504,84522,81896,80108,78991,78393,78121,77777,77389,77094,76905,76985,77441,77900,78380,78601,78718,78582,78388,78248,78152,78084,77988,78029,78247,78570,78632,78538,78307,78208,77985,77806,77749,77844,77938,77764,77595,77531,77676,77772,77692,77722,77864,78047,77839,77398,77090,77079,76990,76708,76392,76235,76117,75750,75366,75004,74916,74798,74544,74247,74095,74098,74144,73947,73666,73340,73161,73047,73039,73092,73359,73437,73461,73265,73104,73083,73635,73962,74198,74092,74169,74241,74315,74358,74460,74519,74576,74733,74523,75123,75462,75986,75881,76018,76445,77289,78048,78633,78973,79273,79489,79259,79325,79450,79785,79900,79333,78717,78068,78197,78454,78754,79100,79417,79589,79694,79926,80266,80847,81306,81827,82053,82406,82739,83149,83540,83935,84418,84939,85423,85916,86309,86756,87156,87538,87880,88131,88400,88865,89388,89922,90361,90840,91425,91954,92460,92934,93345,93764,94225,94673,95052,95385,95834,96314,96846,97433,98012,98445,98946,99506,100145,100619,101075,101445,101902,102415,103072,103639,104184,104628,105226,105804,106616,107294,108026,108139,108086,107970,107858,107962,108106,108890,109494,110058,110284,110732,111183,112178,113255,114366,115422,116378,117362,117979
394934,697,Okeechobee,FL,94992,95100,95174,95256,95342,95417,95530,95570,95670,95891,96235,96553,96718,97006,97376,97960,98401,98938,99510,100157,100764,101303,101917,102525,103643,104259,104827,105003,105631,106144,106559,107064,107597,107996,108025,108199,107939,108112,108201,108742,108988,109420,109951,110602,111179,111817,112437,113046,113673,114392,115142,115880,116690,117393,118147,118728,119482,120209,121319,122429,123776,124731,125658,126487,127406,128355,129160,130105,130936,131813,132517,133220,133828,134843,135984,137252,138088,138941,139799,140489,141124,141688,142598,143637,144821,146190,147461,148661,149471,150294,150822,151886,153434,155724,157652,158910,159564,159939,160484,161025,162658,164371,167108,169034,170537,170875,171607,173372,176109,179017,182107,185582,189470,193731,197450,202003,206388,211272,215140,218603,221664,224179,226413,228195,229561,230280,230137,230017,229879,230255,230313,230056,229366,228722,227887,226938,225065,222658,221277,219354,217480,213928,210775,207486,204234,200855,197359,193689,190040,187012,183686,180133,176486,173843,171794,169775,167332,165229,163082,161101,159130,156906,154550,152542,150938,149479,147843,146396,145280,144199,143298,142519,141834,141158,140589,139976,139102,138012,137046,135996,135199,134345,133565,132740,132000,131571,131220,130907,130640,130367,130093,129970,129930,129932,129913,130019,130323,130610,130929,131342,131965,132991,134097,135258,136204,137156,138238,139296,140437,141610,142899,144151,145277,146074,146773,147431,148352,149444,150580,151621,152515,153339,154153,155018,155897,156985,158037,159187,160188,161134,161981,162924,163732,164429,164930,165449,166180,166888,167842,168538,169207,169666,170114,170624,171297,172174,173086,173936,174493,175051,175486,176164,176848,177655,178482,179303,180102,180854,181756,182717,183871,184937,185871,186867,188113,189621,191043,192287,193372,194485,195623,196795,197952,198761,199171,199273,199698,200515,201919,203532,205190,206496,207348,208289,209128,209475,209014,208321,208688,209153,210719,212141,214932,216971,218858,219754,220253,220740,221421,221747,220348,217944,213756,209012,202645
394845,698,McMinnville,TN,62939,63087,63266,63533,63781,64019,64330,64616,64893,65123,65378,65595,65803,66031,66318,66645,66976,67269,67549,67811,68050,68366,68709,69094,69701,70260,70586,70771,70968,71254,71317,71506,71773,72059,72171,72288,71965,71666,71509,71717,71980,72231,72605,72865,73037,73079,73220,73364,73677,73972,74204,74264,74215,74155,74244,74418,74605,74743,75039,75365,75800,76012,76278,76480,76747,76991,77093,77385,77627,78004,78041,78127,78157,78295,78323,78370,78557,78777,79045,79375,79676,79895,79951,80043,80202,80346,80457,80607,80699,80815,80758,80095,79570,79213,79519,79665,79658,79937,80347,80710,80784,80759,80886,81222,81481,81590,81550,81568,81622,81429,81230,81100,81205,81441,81724,82127,82459,82862,83089,83320,83542,83889,84360,84852,85228,85373,85377,85505,85771,86141,86465,86863,87234,87460,87536,87522,87729,88142,88794,89203,89555,89609,89754,89729,89761,89773,89750,89702,89620,89493,89237,89024,88848,88765,88615,88436,88217,88040,87818,87551,87078,86498,85877,85308,84780,84402,84111,83921,83727,83602,83575,83622,83725,83890,84018,84090,83990,83798,83521,83268,82996,82702,82372,82105,81928,81808,81711,81640,81647,81625,81622,81549,81572,81586,81681,81689,81647,81578,81574,81640,81697,81774,81853,82021,82120,82233,82234,82309,82383,82453,82524,82597,82773,82937,83137,83303,83559,83808,84114,84386,84708,85026,85323,85584,85798,86069,86281,86519,86666,86905,87212,87495,87780,88054,88392,88728,89033,89328,89638,90043,90411,90779,91236,91830,92414,92982,93462,94039,94517,95123,95557,96129,97144,98238,98673,98875,98996,99446,99741,100028,100513,101046,102100,102664,102776,102682,103612,104596,105503,106015,107290,108546,109664,110528,111292,112001,112421,112520,112346,112344,113090,114108,115036,115518,116157,117137,118234,119463,120441,122156,124351,127450,129344,130993,131773,133446,135007,136360,137487,138582,140083,141084,141502,140950,140880
395082,699,Selinsgrove,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125865,126095,126588,126878,127179,127488,128338,129244,130178,131178,131608,132260,132658,133763,133729,134683,135715,136841,136888,136451,136390,136160,136720,136905,137299,136849,137358,137452,137297,136705,136623,137104,137544,137868,137996,137499,137158,136464,136004,135243,134486,134161,133680,133262,131017,129163,127556,127534,127388,127319,127121,126671,126341,125729,125331,124684,125222,125623,125986,125611,125402,125162,125027,125022,125154,125260,125397,125520,125927,126098,126238,126030,125970,126020,126158,126289,126287,126370,126495,126842,126740,126919,127021,127688,128005,128444,128451,128549,128702,129251,129787,130232,130739,131276,131859,132119,132561,132794,133905,134992,136016,136446,136645,136878,136989,137205,137689,138128,138569,139010,139208,139474,139708,140053,140435,141003,141907,142540,142847,143532,144399,145359,145894,146395,147062,147702,148619,149289,149991,150748,151646,152413,153088,153830,154655,155464,156322,157105,157784,158454,159210,159905,160559,161176,161658,161874,162113,162437,163054,164086,165208,166377,166988,167581,168127,168954,169830,170605,170624,170557,170376,170694,170987,171325,171799,172336,172844,173345,173925,174737,176156,177669,179183,180210,181322,182499,183965
394904,700,Natchitoches,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164288,164229,163757,162829,160256,157914,155765,155076,154490,153946,153562,153215,153004,152373,151710,151171,152647,154139,155662,155708,155908,155822,155630,155472,155672,155667,155669,155474,155955,156205,156305,156284,156310,157034,157708,158446,158486,158461,158781,159283,159097,159037,159072,158735,157633,156410,155547,154986,154772,155135,154598,154014,153871,154229,154561,154921,156247,157088,157672,157783,158121,158302,158940,159238,159361,159545,159313,159186,158457,158795,159278,159800,160165,160144,160195,159976,160225,160068,161235,162033,163038,162944,163128,163601,163832,164067,163777,164332,164489,165009,163775,162841,162049,162262,162644,162960,163679,164307,165604,166813,168046,168704,169143,169711,170211,170860,170548,170185,170046,170701,171044,170417,169822,169548,170812,171905,172801,172728,173237,173944,174427,174354,174290,174854,175445,176003,175775,175539,175413,175768
394383,702,Berlin,NH,54894,55244,55237,55874,56250,57295,58017,58423,58477,58278,58664,58863,59504,59838,60471,60364,60407,59809,59068,58555,58472,58881,58789,58776,57941,57473,57122,57267,57687,57541,58464,59634,60724,61508,61595,61962,62649,63149,63774,64084,64445,64858,64841,64768,64937,65163,65913,66497,67105,67609,68238,68949,69572,70111,70490,70905,71249,71657,71963,72333,72748,73330,73813,74417,74909,75508,76208,76812,77314,77577,78108,78679,79393,80023,80665,81302,81922,82491,82810,83216,83583,84255,84929,85771,86348,86724,86987,87225,87502,87940,88463,89273,90221,91457,92261,92731,93231,94120,95200,96381,97800,99313,100823,101874,102862,103546,104526,105624,106766,107858,109035,110219,111320,112114,113049,113781,114700,115317,116154,116735,117367,117648,117761,117748,117764,117802,117810,118002,118047,118128,117906,117846,117691,117681,117666,117684,117507,117302,116869,116764,116545,116669,116561,116520,116287,116011,115632,115180,114723,114217,113850,113267,112768,112001,111416,110752,109987,109128,108345,107613,106790,105930,105141,104428,103690,103155,102770,102551,102726,102922,102888,102787,102832,103155,103286,103336,103387,103301,103151,102830,102435,102199,102134,102040,101869,101520,101300,101070,100949,100847,100612,100425,100202,100040,99883,99862,99861,99952,99975,100123,100202,100273,100452,100608,100841,100931,101071,101201,101311,101355,101413,101525,101710,101942,102221,102493,102686,102869,103089,103276,103613,104002,104520,104846,105014,105174,105357,105776,106208,106628,106881,107113,107359,107620,107813,107998,108308,108658,108978,109043,109145,109329,109716,110085,110364,110581,110746,111062,111350,111674,111916,112200,112398,112651,112895,113229,113551,113980,114541,115037,115506,115895,116459,117073,117691,118100,118452,118865,119371,119866,120222,120555,120820,121069,121371,121731,122302,122784,123284,123767,124438,124894,125318,125785,126487,127001,126839,126722,126766,127160,127590,128087,128424,128816,129141,129787,130377,131235,132668,134145,135526,136876,138362,139965,141787
394799,703,Lock Haven,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95694,96260,97058,98877,100931,102742,104210,105377,106430,107265,108065,108765,109413,110112,110811,111079,111012,111108,111369,111841,112220,112584,112761,112837,112908,113252,113375,113416,113159,112859,112848,112859,112995,113169,113397,113629,113733,113824,113890,113822,113554,113436,113238,113101,112892,112949,112938,112988,112913,112705,112303,111728,111276,110645,110108,109620,109174,109444,109705,109977,109703,109544,109565,109629,109700,109815,109810,109670,109378,107162,104949,102785,102345,101944,101562,101266,101002,100791,100631,100569,100786,101543,102229,102819,102879,102990,102920,102775,102603,102499,102535,102571,102461,102787,103219,103811,104060,104248,104489,104877,105352,105718,105926,106119,106361,106611,106825,106885,106990,107195,107531,107887,108225,108770,109294,109762,110136,110463,110778,111198,111562,111933,112212,112551,112817,113017,113289,113619,114097,114568,115174,115667,116306,116858,117493,117967,118539,119093,119670,120299,120854,121418,121928,122533,123118,123752,124506,125274,126034,126709,127443,128163,128901,129694,130459,131272,132058,132780,133328,133867,134424,134992,135594,136176,136713,137025,137338,137771,138371,139141,139862,140528,141150,141845,142683,143480,144201,144213,144202,144161,144593,144875,145265,145659,146069,146382,146655,147003,147461,148600,149807,151012,151836,152767,153752,154860
395099,704,Sikeston,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87823,87921,88100,88265,88532,88776,89068,89260,89464,89768,90091,90371,90714,91019,91164,91343,91471,91740,91998,92342,92643,92807,92978,93236,93530,93886,94317,94867,95337,95601,95865,96156,96544,96880,97176,97486,97511,97674,97884,98333,98602,98951,99083,99409,99635,100042,100436,100743,101302,101747,102337,102721,103247,103675,103973,104057,104206,104436,104878,105294,105672,105680,105782,105872,106139,106303,106665,107111,107549,107883,107701,107631,107501,107871,107660,107595,107369,107509,107482,107549,107665,107852,108402,108974,109647,110234,111290,112389,113632
394354,705,Austin,MN,61452,61642,61755,62009,62120,62276,62267,62390,62490,62725,62916,63182,63425,63603,63801,64097,64513,64789,65156,65511,65876,66158,66446,66816,67085,67338,67488,67716,68030,68383,68941,69313,69810,70115,70449,70490,70809,71141,71622,71570,71755,72295,73025,73509,73809,74180,74779,75356,75925,76403,76983,77825,78464,78942,79149,79693,80235,80824,81316,82012,82667,83343,83852,84445,85093,85667,86241,86628,87087,87518,88096,88628,89101,89588,90165,90812,91249,91642,91966,92382,92716,93080,93406,93785,94266,94691,95052,95331,95717,96208,96693,97436,98341,99419,100029,100531,100827,101438,102085,102743,103522,104300,105269,105766,106088,106103,106592,107107,107818,108420,109085,109732,110222,110671,111021,111263,111477,111624,111746,111787,111750,111632,111433,111244,111151,111035,110903,110894,110947,111147,111146,111124,110962,110660,110262,109869,109434,108974,108380,108131,107894,107663,107330,106987,106744,106472,106277,105860,105374,104829,104421,103900,103355,102816,102391,102070,101660,101155,100457,99830,99065,98369,97548,96789,95963,95248,94670,94217,93908,93793,93815,93806,93858,93712,93640,93312,93214,92872,92411,91677,90954,90257,89577,89019,88697,88604,88565,88645,88577,88487,88337,88277,88271,88272,88311,88421,88412,88467,88508,88643,88811,89302,89899,90558,90999,91415,91850,92247,92694,93027,93386,93694,94071,94371,94694,95002,95331,95653,95978,96285,96569,96828,97137,97440,97745,97949,98106,98329,98709,99135,99481,99818,100126,100536,100835,101197,101486,101811,102168,102468,102794,103075,103400,103721,104114,104511,105005,105427,105945,106436,106952,107377,107880,108386,109015,109613,110266,110876,111439,111958,112247,112541,112931,113722,114343,114960,115443,116179,116780,117278,117613,117987,117801,117740,117826,118391,119043,119700,120489,121309,122321,123315,124127,124489,126655,129207,131525,131603,131955,132740,134274,134492,134828,135128,136398,137888,138347,138565,139008,141112,143141,145005,146408,149007,151651
394476,706,Clewiston,FL,57119,56999,57365,57921,58528,58598,58567,58543,58798,58872,59022,59063,59491,60037,60180,59865,59574,59865,60686,61046,61099,60873,61003,61267,61082,60977,60716,60673,60416,60462,59733,59800,59650,60444,60317,60152,59702,59520,59570,60017,60493,60819,61341,61491,61754,61704,62058,62498,63262,63991,64622,64914,65265,65620,66193,66682,67148,67447,67916,68467,69160,69691,70259,70808,71381,71965,72523,73131,73691,74308,74891,75471,75974,76634,77280,78005,78666,79384,80038,80495,80933,81362,82021,82636,83274,83821,84432,85005,85661,86273,86882,87637,88655,89829,90749,91619,92496,93914,95379,96918,98124,99460,101085,102865,104545,106082,107926,109928,112007,113738,115563,117565,120140,122987,125673,128651,131465,134386,136668,138848,140959,142612,144042,145265,146556,147344,147506,147579,147661,147915,147870,147697,147340,147065,146692,146198,145055,143575,142774,141622,140390,138241,136291,134294,132135,129968,127667,125267,122888,120931,118754,116394,114006,112107,110585,109054,107616,106399,105220,103977,102767,101422,100079,98868,97790,96823,95919,95186,94598,93939,93398,92928,92474,91972,91503,91064,90539,89848,89139,88363,87533,86692,85785,85029,84417,84010,83680,83346,83131,82934,82697,82438,82312,82294,82415,82559,82718,82878,83099,83377,83727,84202,84734,85299,85834,86369,86971,87543,88158,88776,89371,90046,90644,91303,92003,92807,93471,94072,94592,95183,95732,96282,96806,97386,97945,98547,99111,99709,100550,101373,102111,102774,103513,104277,104941,105425,105928,106305,106572,106803,106843,107006,107330,107720,108071,108283,108669,109035,109503,109927,110628,111183,111683,112135,112628,113319,113886,114546,115114,115783,116402,117104,117672,118432,119500,120680,121753,122446,123152,123868,124644,125608,126489,127452,128216,128918,129605,130223,131068,131850,132601,133212,133753,134554,135387,136222,136923,137525,138065,138200,138202,138366,138871,139528,140149,140569,141098,141658,142552,143624,144796,146418,148181,150069,151865
394981,707,Pittsburg,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69781,69346,69197,68812,68925,69160,69558,69821,69962,70124,70227,70334,70476,70897,71329,71811,71805,71737,71460,71421,71560,71761,72010,72297,72525,72862,73121,73386,73419,73312,73247,73181,73157,73201,73383,73600,73706,73718,73648,73650,73619,73711,73814,73912,74075,73889,73684,73257,73116,72994,72921,72779,72609,72346,72146,72011,71762,71576,71353,71376,71368,71385,71426,71414,71399,71377,71292,71151,70947,70838,70736,70647,70502,70379,70189,70105,70059,70166,70202,70246,70320,70430,70518,70549,70549,70499,70482,70444,70427,70292,70228,70207,70280,70316,70351,70342,70347,70393,70471,70525,70556,70620,70756,70925,71081,71223,71366,71509,71681,71823,72006,72212,72480,72735,72938,73121,73325,73572,73810,74070,74270,74511,74669,74839,74899,74993,75066,75184,75291,75414,75548,75708,75853,76022,76238,76554,76934,77304,77711,77933,78102,78121,78326,78514,78822,79054,79314,79439,79537,79602,79626,79846,80003,80269,80334,80501,80680,80851,80922,80978,81129,81279,81427,81546,81793,82028,82226,82380,82527,82764,83040,83337,83502,83591,83612,83798,84023,84079,84000,83942,83961,84043,84121,84287,84415,84591,84912,85112,85257,85547,86024,86523,87003,87436,87914,88370
394526,708,Defiance,OH,67246,67389,67539,67842,68107,68379,68738,69139,69387,69503,69595,69847,70088,70380,70609,70903,71213,71582,72110,72575,72854,72976,73142,73476,74075,74572,75098,75278,75573,75761,75422,75094,75565,76697,77815,78174,78077,77990,78017,78476,78854,79227,79744,80244,80407,80394,80353,80562,80804,81243,81649,82065,82295,82567,82925,83387,83749,83977,84313,84819,85426,85775,86050,86162,86480,86826,87209,87508,87763,87985,88112,88235,88367,88549,88746,88957,89152,89298,89439,89542,89706,89827,90004,90140,90308,90492,90742,90986,91173,91338,91483,91721,91928,92236,92452,92700,92868,93148,93368,93669,94003,94411,94780,95040,95281,95569,95938,96297,96630,96852,97041,97165,97272,97378,97532,97636,97691,97565,97411,97192,96993,96829,96707,96569,96475,96353,96205,96082,95992,95979,95852,95728,95602,95473,95270,95089,94840,94533,94158,93992,93885,93841,93755,93726,93688,93559,93434,93221,92998,92836,92797,92611,92363,91974,91769,91533,91288,91009,90706,90424,90092,89673,89198,88728,88278,87966,87626,87362,87074,86908,86820,86797,86827,86767,86669,86509,86454,86304,86157,85903,85737,85568,85428,85246,85088,85117,85230,85408,85425,85445,85424,85413,85319,85212,85095,85114,85099,85102,85027,84984,84974,85071,85170,85307,85557,85791,86033,86089,86192,86274,86466,86685,86961,87156,87390,87689,87944,88185,88366,88670,88989,89282,89550,89832,90124,90418,90711,90999,91313,91708,92147,92529,92947,93378,93821,94169,94536,94959,95384,95773,96157,96556,97022,97547,98019,98530,99002,99537,100039,100573,101106,101652,102132,102636,103105,103659,104248,104818,105431,106023,106688,107333,108042,108720,109604,110475,111365,112064,112680,113301,113850,114451,115047,115623,116114,116674,117197,117795,118448,119178,119939,120609,121329,122221,122990,123767,123773,123803,123749,123831,123782,123777,124318,124967,125560,125858,126274,126723,127814,128882,130023,131073,132246,133446,134288
395072,709,Scottsbluff,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89770,89735,89676,89625,89545,89685,89605,89702,89719,90049,90278,90495,90894,91501,92088,92354,92638,92699,93101,93193,93532,93354,93543,93875,94243,94243,94188,94623,95190,95785,96403,97176,97804,98602,99091,99415,99295,99209,99413,99548,99723,99809,99840,99886,99814,99821,99762,99702,99630,99574,99914,100052,100165,99733,99438,99159,99015,98820,98666,98553,98556,98678,97562,96447,95235,95268,95216,95109,94953,94819,94671,94459,94277,94132,94519,94979,95511,95711,95948,96207,96424,96555,96440,96472,96610,96926,97279,97597,97967,98155,98350,98597,98910,99380,99385,99331,99136,99471,99930,100384,100800,101117,101509,101910,102386,102760,104681,106507,108454,108908,109444,109985,110557,111304,112010,112710,113260,113819,113714,113738,113678,114217,114599,115087,115540,115937,116290,116621,116960,117368,117546,117761,118008,118524,119035,119554,120112,120682,121143,121669,122308,123008,123721,124321,124929,125463,126044,126494,126986,127408,128012,128485,129009,129445,129957,130474,130924,131386,131841,132430,132913,133520,134053,134622,135201,135797,136451,136915,137469,138057,138756,139321,139849,140391,140937,141475,141119,140761,140284,140417,140494,140630,140796,140952,141119,141246,141386,141550,142378,143231,144154,144748,145393,146028,146649
394801,710,Logansport,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78241,78150,78102,77938,77796,77623,77485,77348,77201,77056,76922,76801,76731,76627,76450,76248,76021,75849,75628,75390,75121,74849,74613,74430,74203,74051,73926,73910,73846,73763,73650,73544,73509,73484,73403,73210,72998,72757,72554,72313,72180,72037,71963,71931,71893,71847,71755,71692,71611,71523,71454,71425,71385,71362,71360,71334,71280,71209,71186,71169,71181,71201,71224,71198,71182,71152,71101,71072,71054,71081,71086,71112,71089,71089,71077,71129,71161,71221,71304,71368,71482,71589,71745,71881,72026,72165,72252,72339,72390,72482,72577,72709,72819,72871,72944,73036,73206,73313,73474,73657,73923,74121,74273,74377,74485,74737,74963,75194,75334,75518,75709,75915,76087,76336,76572,76902,77261,77577,77932,78287,78775,79318,79928,80492,81027,81492,81968,82418,82820,83137,83347,83613,83835,84145,84468,84848,85277,85716,86188,86606,86897,87187,87254,87399,87624,87796,87988,88127,88451,88667,88868,89145,89565,90060,90804,91493,92156,92851,93563,94362,95071
