"zip","city","state","latitude","longitude","Total_Payments"
"81008","Pueblo","CO",38.370203,-104.61964,739375.87
"81019","Colorado City","CO",37.887346,-104.613617,43480
"81036","Eads","CO",38.467553,-102.80439,7824.69
"81050","La Junta","CO",37.995879,-103.54001,114828.81
"81052","Lamar","CO",38.08759,-102.61855,38220
"81082","Trinidad","CO",37.191882,-104.47809,56239.84
"81101","Alamosa","CO",37.471802,-105.83471,674993.75
"81122","Bayfield","CO",37.329743,-107.59026,72258.04
"81131","Crestone","CO",37.945768,-105.69706,14700
"81132","Del Norte","CO",37.731981,-106.39774,126255.74
"81144","Monte Vista","CO",37.569501,-106.14946,12005.25
"81147","Pagosa Springs","CO",37.241179,-107.11287,134000
"81201","Salida","CO",38.533464,-106.03468,384100
"81211","Buena Vista","CO",38.867111,-106.14664,57685.8
"81212","Canon City","CO",38.464212,-105.27973,509088.74
"81224","Crested Butte","CO",38.865307,-106.96556,50387.41
"81230","Gunnison","CO",38.464132,-106.95776,280615.62
"81252","Westcliffe","CO",38.130741,-105.45798,32264.9
"81301","Durango","CO",37.295888,-107.84945,1921617.4
"81303","Durango","CO",37.222311,-107.653131,209116.15
"81321","Cortez","CO",37.344985,-108.60355,636617.69
"81323","Dolores","CO",37.515311,-108.45204,52920
"81324","Dove Creek","CO",37.775543,-108.92455,14700
"81328","Mancos","CO",37.363564,-108.29691,9150.7
"81334","Towaoc","CO",37.178946,-108.88769,36479.33
"81413","Cedaredge","CO",38.941926,-107.92669,114469.09
"81416","Delta","CO",38.733901,-108.08219,686462.54
"81425","Olathe","CO",38.605432,-108.0098,37600
"81427","Ouray","CO",38.016388,-107.67438,37840
"81428","Paonia","CO",38.877695,-107.58799,29400
"81432","Ridgway","CO",38.131449,-107.77322,69800
"81435","Telluride","CO",37.932874,-107.88874,97782.7
"81501","Grand Junction","CO",39.072831,-108.55,2824029.15
"81502","Grand Junction","CO",39.017876,-108.481354,43480
"81505","Grand Junction","CO",39.112514,-108.60506,1128508.49
"81506","Grand Junction","CO",39.106039,-108.54679,1977870.26
"81507","Grand Junction","CO",38.99,-108.66,29760
"81520","Clifton","CO",39.085981,-108.44444,147200
"81521","Fruita","CO",39.159971,-108.72071,497161.43
"81601","Glenwood Springs","CO",39.533318,-107.32107,922007.04
"81611","Aspen","CO",39.196857,-106.8191,222660
"81620","Avon","CO",39.63298,-106.51534,96555.22
"81621","Basalt","CO",39.379423,-106.97082,583014.26
"81623","Carbondale","CO",39.335504,-107.1882,183607.26
"81625","Craig","CO",40.566113,-107.60818,243848.25
"81631","Eagle","CO",39.622314,-106.7751,224980
"81632","Edwards","CO",39.620748,-106.6148,548611.03
"81641","Meeker","CO",40.042797,-107.92158,20677.86
"81647","New Castle","CO",39.567059,-107.54974,29760
"81648","Rangely","CO",40.011447,-108.77528,90413.02
"81650","Rifle","CO",39.603225,-107.89755,271889.52
"81657","Vail","CO",39.634566,-106.37077,535625.68
"81658","Vail","CO",39.624171,-106.497314,5880
"82001","Cheyenne","WY",41.141281,-104.80208,2115065.37
"82007","Cheyenne","WY",41.101731,-104.80582,7355.35
"82009","Cheyenne","WY",41.275932,-104.88279,1016948.47
"82070","Laramie","WY",41.232815,-105.75364,542544.33
"82072","Laramie","WY",41.344843,-105.58626,143040
"82201","Wheatland","WY",42.038694,-105.05069,224500
"82240","Torrington","WY",42.119328,-104.19228,446295.82
"82301","Rawlins","WY",41.971581,-107.29475,48902.6
"82331","Saratoga","WY",41.475612,-106.75888,37840
"82401","Worland","WY",43.993124,-107.97365,192972.47
"82414","Cody","WY",44.566114,-109.20826,645322.44
"82426","Greybull","WY",44.500759,-108.03102,81700
"82435","Powell","WY",44.789953,-108.86789,182866.32
"82443","Thermopolis","WY",43.694009,-108.31942,43720
"82501","Riverton","WY",43.013826,-108.34879,567961.92
"82510","Arapahoe","WY",42.981091,-108.60194,9778.72
"82514","Fort Washakie","WY",42.971973,-108.92886,230.55
"82520","Lander","WY",42.729832,-108.63154,399347.44
"82601","Casper","WY",42.896822,-106.29799,2025895.86
"82604","Casper","WY",42.791242,-106.53986,41760
"82609","Casper","WY",42.844915,-106.27255,977683.79
"82701","Newcastle","WY",43.738237,-104.44387,52300
"82716","Gillette","WY",44.356533,-105.52661,446953.94
"82718","Gillette","WY",43.939968,-105.52445,61018.26
"82801","Sheridan","WY",44.801249,-106.96782,550004.09
"82834","Buffalo","WY",44.301141,-106.67638,311256.95
"82901","Rock Springs","WY",41.594542,-109.16304,468999.9
"82902","Rock Springs","WY",41.631408,-108.963931,18000
"82930","Evanston","WY",41.267546,-110.90607,196980
"82935","Green River","WY",41.659162,-109.63919,58849.37
"82937","Lyman","WY",41.399751,-110.36624,38220
"82941","Pinedale","WY",42.874606,-109.85694,133280
"83001","Jackson","WY",43.468383,-110.75714,458656.8
"83002","Jackson","WY",43.50537,-110.786527,222022.82
"83014","Wilson","WY",43.520413,-110.86418,79120
"83110","Afton","WY",42.681301,-110.92196,357143.91
"83113","Big Piney","WY",42.557035,-110.11482,130340
"83127","Thayne","WY",42.96067,-110.98262,122955.85
"83201","Pocatello","ID",42.883214,-112.43968,2595434.39
"83202","Pocatello","ID",42.96866,-112.43182,38389.62
"83203","Fort Hall","ID",43.040466,-112.48638,95514.55
"83204","Pocatello","ID",42.847727,-112.50329,14700
"83209","Pocatello","ID",42.639474,-112.313836,41858.8
"83211","American Falls","ID",42.75159,-112.91931,29760
"83221","Blackfoot","ID",43.211238,-112.39454,368488.73
"83239","Georgetown","ID",42.483479,-111.35333,14700
"83263","Preston","ID",42.165399,-111.82369,232901.61
"83276","Soda Springs","ID",42.693133,-111.57731,126148.25
"83301","Twin Falls","ID",42.530288,-114.47509,3792596.38
"83316","Buhl","ID",42.596953,-114.81886,14700
"83318","Burley","ID",42.496588,-113.79857,183077.31
"83330","Gooding","ID",42.944346,-114.70605,29760
"83333","Hailey","ID",43.527659,-114.31153,407880.92
"83338","Jerome","ID",42.710124,-114.46394,43720
"83340","Ketchum","ID",43.750744,-114.5198,520109.36
"83350","Rupert","ID",42.671054,-113.62976,85000
"83401","Idaho Falls","ID",43.528891,-111.98136,123685.14
"83402","Idaho Falls","ID",43.497685,-112.07391,35640
"83404","Idaho Falls","ID",43.465998,-112.01425,2458123.51
"83406","Idaho Falls","ID",43.458004,-111.95925,57458.88
"83422","Driggs","ID",43.726688,-111.11484,24794.12
"83440","Rexburg","ID",43.80991,-111.80942,757483.24
"83442","Rigby","ID",43.67511,-111.87407,81080
"83467","Salmon","ID",45.101697,-113.90306,205734.38
"83501","Lewiston","ID",46.388753,-116.98484,1834475.36
"83522","Cottonwood","ID",46.041157,-116.38568,309160.61
"83530","Grangeville","ID",45.923869,-116.13146,223909.5
"83544","Orofino","ID",46.485334,-116.20071,380870.8
"83605","Caldwell","ID",43.658834,-116.67755,1053539.04
"83607","Caldwell","ID",43.675651,-116.73825,11760
"83616","Eagle","ID",43.705551,-116.36346,599943.1
"83617","Emmett","ID",43.888285,-116.5143,103167.22
"83619","Fruitland","ID",44.002031,-116.91129,276720
"83634","Kuna","ID",43.463644,-116.39311,106155.93
"83638","McCall","ID",44.854428,-116.04991,351051.32
"83642","Meridian","ID",43.609434,-116.39642,4224270.12
"83644","Middleton","ID",43.720076,-116.60253,34300
"83646","Meridian","ID",43.65,-116.43,75233.1
"83647","Mountain Home","ID",43.208029,-115.62345,132760
"83651","Nampa","ID",43.583454,-116.58697,90804.39
"83661","Payette","ID",44.079947,-116.89433,23520
"83672","Weiser","ID",44.310781,-116.93326,100253.98
"83686","Nampa","ID",43.529812,-116.57761,1608483.05
"83687","Nampa","ID",43.590212,-116.53781,155844.23
"83701","Boise","ID",43.603768,-116.272921,58180
"83702","Boise","ID",43.627734,-116.20756,4034555.31
"83703","Boise","ID",43.668396,-116.25707,311652.09
"83704","Boise","ID",43.63123,-116.28716,1642994.67
"83705","Boise","ID",43.583139,-116.2252,90622.81
"83706","Boise","ID",43.593523,-116.19903,1424908
"83709","Boise","ID",43.572671,-116.29527,269044.93
"83712","Boise","ID",43.595763,-116.16367,2042857.2
"83713","Boise","ID",43.638314,-116.33059,755599.56
"83714","Boise","ID",43.641774,-116.26507,3920
"83716","Boise","ID",43.601772,-116.02721,158538.81
"83805","Bonners Ferry","ID",48.770783,-116.41051,49360
"83814","Coeur D Alene","ID",47.66655,-116.7757,3698543.16
"83815","Coeur D Alene","ID",47.718227,-116.78897,186953.96
"83835","Hayden","ID",47.773595,-116.74907,188661.46
"83837","Kellogg","ID",47.542783,-116.11848,26460
"83843","Moscow","ID",46.727636,-116.98067,655879.71
"83852","Ponderay","ID",48.30476,-116.53305,47669.88
"83854","Post Falls","ID",47.720306,-116.94564,626807.19
"83858","Rathdrum","ID",47.818931,-116.8783,100060
"83864","Sandpoint","ID",48.362033,-116.55101,516010.6
"84003","American Fork","UT",40.394235,-111.79449,1548900.25
"84004","Alpine","UT",40.465161,-111.76279,26460
"84010","Bountiful","UT",40.876312,-111.87249,2024791.86
"84014","Centerville","UT",40.927244,-111.87682,96707.13
"84015","Clearfield","UT",41.126476,-112.04427,174074.97
"84017","Coalville","UT",40.88097,-111.37752,49837.32
"84020","Draper","UT",40.514843,-111.87294,508318.06
"84025","Farmington","UT",40.988347,-111.88847,104259.39
"84029","Grantsville","UT",40.689007,-112.6698,29760
"84032","Heber City","UT",40.511413,-111.33259,392008.21
"84037","Kaysville","UT",41.032893,-111.93004,144171.58
"84040","Layton","UT",41.086894,-111.9271,52920
"84041","Layton","UT",41.07221,-111.97625,4349962.22
"84042","Lindon","UT",40.338552,-111.7162,154602.06
"84043","Lehi","UT",40.366648,-111.89052,594261.69
"84044","Magna","UT",40.700162,-112.08318,330225.43
"84047","Midvale","UT",40.614997,-111.88704,301083.93
"84050","Morgan","UT",41.059771,-111.71141,46575.23
"84054","North Salt Lake","UT",40.843012,-111.90581,37840
"84057","Orem","UT",40.311854,-111.70561,1088515.22
"84058","Orem","UT",40.278086,-111.71067,166154.92
"84060","Park City","UT",40.648541,-111.49362,525642
"84062","Pleasant Grove","UT",40.38584,-111.73333,474237.58
"84064","Randolph","UT",41.656963,-111.16584,77160
"84065","Riverton","UT",40.503746,-111.96327,592803.23
"84066","Roosevelt","UT",40.328012,-110.01689,461776.33
"84067","Roy","UT",41.173226,-112.05093,570737.6
"84070","Sandy","UT",40.581595,-111.88821,447571.79
"84071","Stockton","UT",40.336367,-112.33819,43720
"84074","Tooele","UT",40.560528,-112.29455,567173.14
"84075","Syracuse","UT",41.086069,-112.06279,103327.87
"84078","Vernal","UT",40.514262,-109.54223,306575.91
"84083","Wendover","UT",40.773372,-114.0093,25136.02
"84084","West Jordan","UT",40.627668,-111.97566,248131.46
"84088","West Jordan","UT",40.594222,-111.97889,1231074.27
"84092","Sandy","UT",40.558748,-111.80902,26298.12
"84093","Sandy","UT",40.594948,-111.83448,64300
"84094","Sandy","UT",40.569598,-111.86217,1576378
"84095","South Jordan","UT",40.561598,-111.96088,674376.75
"84096","Herriman","UT",40.48,-112.07,159344.84
"84097","Orem","UT",40.301444,-111.67485,97004.56
"84098","Park City","UT",40.726899,-111.53674,176188.62
"84102","Salt Lake City","UT",40.759246,-111.86371,3119439.42
"84103","Salt Lake City","UT",40.777746,-111.87491,1398640.08
"84105","Salt Lake City","UT",40.737132,-111.86044,1122180.63
"84106","Salt Lake City","UT",40.706246,-111.85657,136896.89
"84107","Salt Lake City","UT",40.659997,-111.88394,5745588.57
"84108","Salt Lake City","UT",40.744646,-111.81123,627648.21
"84109","Salt Lake City","UT",40.705747,-111.79973,283471.41
"84111","Salt Lake City","UT",40.7547,-111.88361,118699.79
"84112","Salt Lake City","UT",40.76784,-111.83805,283562.37
"84113","Salt Lake City","UT",40.763322,-111.83364,79041.1
"84115","Salt Lake City","UT",40.718113,-111.88938,11238.74
"84116","Salt Lake City","UT",40.790309,-111.94018,5992.7
"84117","Salt Lake City","UT",40.662797,-111.83797,545511.26
"84118","Salt Lake City","UT",40.650496,-111.99591,47785.03
"84119","Salt Lake City","UT",40.696596,-111.95239,122051.69
"84120","Salt Lake City","UT",40.688246,-111.99899,1422326.59
"84121","Salt Lake City","UT",40.625621,-111.8158,1248855.46
"84123","Salt Lake City","UT",40.659514,-111.92226,756407.35
"84124","Salt Lake City","UT",40.680064,-111.8222,3578331.69
"84128","Salt Lake City","UT",40.694746,-112.04004,39800
"84129","Salt Lake City","UT",40.66,-111.93,595342.81
"84132","Salt Lake City","UT",40.772743,-111.838541,13501414.7
"84143","Salt Lake City","UT",40.786886,-111.900832,172645.47
"84148","Salt Lake City","UT",40.756796,-111.837567,31067.7
"84190","Salt Lake City","UT",40.668068,-111.908297,80.85
"84302","Brigham City","UT",41.508605,-112.04736,751390.8
"84312","Garland","UT",41.76645,-112.15829,279503.17
"84318","Hyde Park","UT",41.801888,-111.81535,21560
"84319","Hyrum","UT",41.630767,-111.84549,6351.84
"84320","Lewiston","UT",41.968475,-111.86587,37600
"84321","Logan","UT",41.730637,-111.78042,475159.56
"84332","Providence","UT",41.701304,-111.8096,322240
"84335","Smithfield","UT",41.833371,-111.85897,147371.25
"84337","Tremonton","UT",41.688721,-112.22327,200670.31
"84341","Logan","UT",41.780998,-111.80904,2293282.91
"84401","Ogden","UT",41.224911,-111.98346,72855.67
"84403","Ogden","UT",41.188093,-111.94608,4857781.98
"84404","Ogden","UT",41.270319,-112.01932,314936.12
"84405","Ogden","UT",41.165551,-111.9675,1395435.58
"84414","Ogden","UT",41.314075,-111.96366,574880.46
"84501","Price","UT",39.578473,-110.78678,972875.69
"84511","Blanding","UT",37.562925,-109.46245,9657.54
"84532","Moab","UT",38.572778,-109.49392,313441.19
"84535","Monticello","UT",37.886087,-109.30629,24679.02
"84601","Provo","UT",40.230954,-111.68006,206526.46
"84604","Provo","UT",40.280454,-111.6491,6955641.97
"84624","Delta","UT",39.349079,-112.5433,64270.37
"84627","Ephraim","UT",39.353561,-111.5783,216810.18
"84631","Fillmore","UT",38.951694,-112.31666,104960
"84634","Gunnison","UT",39.193513,-111.85047,249020
"84642","Manti","UT",39.230151,-111.57601,79120
"84646","Moroni","UT",39.526133,-111.58299,16407.18
"84647","Mount Pleasant","UT",39.545778,-111.43798,155261.88
"84648","Nephi","UT",39.692424,-111.88229,78400
"84651","Payson","UT",40.025007,-111.72117,694921.03
"84654","Salina","UT",38.915722,-111.72893,37600
"84660","Spanish Fork","UT",40.10637,-111.65408,592556.4
"84663","Springville","UT",40.168205,-111.59577,455337.21
"84701","Richfield","UT",38.765929,-112.08397,531327.47
"84713","Beaver","UT",38.35906,-112.6926,90000
"84720","Cedar City","UT",37.75164,-113.16557,642973.39
"84721","Cedar City","UT",37.656843,-113.3695,232956.41
"84737","Hurricane","UT",37.130927,-113.24183,314158.05
"84738","Ivins","UT",37.164561,-113.67582,103980
"84741","Kanab","UT",37.162224,-112.11431,114280
"84761","Parowan","UT",37.886163,-112.83945,75820
"84765","Santa Clara","UT",37.136937,-113.64916,26644.47
"84783","Dammeron Valley","UT",37.287005,-113.66144,14700
"85003","Phoenix","AZ",33.451143,-112.07838,104455.1
"85004","Phoenix","AZ",33.451093,-112.07057,2720486.19
"85006","Phoenix","AZ",33.466392,-112.04875,2796377.7
"85008","Phoenix","AZ",33.466393,-112.0008,533207.65
"85012","Phoenix","AZ",33.505251,-112.0703,2241079.31
"85013","Phoenix","AZ",33.50711,-112.08483,2961816.02
"85014","Phoenix","AZ",33.511325,-112.05711,406070.9
"85015","Phoenix","AZ",33.50689,-112.10262,662906.77
"85018","Phoenix","AZ",33.498076,-111.98603,2516839.81
"85019","Phoenix","AZ",33.511992,-112.1417,11760
"85022","Phoenix","AZ",33.630497,-112.0521,347811.72
"85024","Phoenix","AZ",33.675564,-112.04717,57820
"85026","Phoenix","AZ",33.276539,-112.18717,19600
"85027","Phoenix","AZ",33.698731,-112.11429,4374316.76
"85028","Phoenix","AZ",33.585037,-112.00815,1063571.27
"85029","Phoenix","AZ",33.598841,-112.12023,252776.86
"85031","Phoenix","AZ",33.493496,-112.17108,75114.7
"85032","Phoenix","AZ",33.62414,-112.00416,4185491.92
"85034","Phoenix","AZ",33.437772,-112.0281,61220.3
"85035","Phoenix","AZ",33.472492,-112.1875,13720
"85037","Phoenix","AZ",33.493006,-112.25539,1041921.25
"85038","Phoenix","AZ",33.276539,-112.18717,13720
"85041","Phoenix","AZ",33.386995,-112.10076,26745.9
"85042","Phoenix","AZ",33.381234,-112.027663,36423.39
"85044","Phoenix","AZ",33.333591,-111.99246,542340
"85048","Phoenix","AZ",33.302098,-112.02477,1034325.51
"85050","Phoenix","AZ",33.683603,-111.99271,608612.89
"85051","Phoenix","AZ",33.559783,-112.13361,97319.81
"85053","Phoenix","AZ",33.629911,-112.13122,130981.61
"85054","Phoenix","AZ",33.689558,-111.96463,3666657.3
"85060","Phoenix","AZ",33.276539,-112.18717,38220
"85072","Phoenix","AZ",33.276539,-112.18717,26460
"85083","Phoenix","AZ",33.73,-112.14,37600
"85085","Phoenix","AZ",33.77776,-112.07945,182046.8
"85086","Anthem","AZ",33.831866,-112.06339,443340.97
"85087","New River","AZ",33.921493,-112.09992,35640
"85118","Gold Canyon","AZ",33.34,-111.42,15214.48
"85119","Apache Junction","AZ",33.38,-111.51,26460
"85120","Apache Junction","AZ",33.4,-111.56,152840
"85122","Casa Grande","AZ",32.91,-111.74,374583.99
"85128","Coolidge","AZ",32.97,-111.49,23520
"85132","Florence","AZ",32.95,-111.23,76783.9
"85138","Maricopa","AZ",33.01,-111.97,44353.98
"85139","Maricopa","AZ",32.98,-112.11,85980
"85140","San Tan Valley","AZ",33.17,-111.57,219720.15
"85142","Queen Creek","AZ",33.16,-111.59,286697.91
"85143","San Tan Valley","AZ",33.16,-111.56,63790.52
"85147","Sacaton","AZ",33.08,-111.74,172226.65
"85194","Casa Grande","AZ",32.91,-111.65,41520
"85201","Mesa","AZ",33.432177,-111.84701,464010.41
"85202","Mesa","AZ",33.381097,-111.8756,1652409.18
"85203","Mesa","AZ",33.437493,-111.806,497979.83
"85204","Mesa","AZ",33.400127,-111.78594,1802747.69
"85205","Mesa","AZ",33.426932,-111.71686,361057.7
"85207","Mesa","AZ",33.436767,-111.64338,200727.79
"85208","Mesa","AZ",33.393967,-111.64302,168900
"85209","Mesa","AZ",33.37,-111.64,445135.35
"85210","Mesa","AZ",33.391233,-111.84129,959127.14
"85212","Mesa","AZ",33.35035,-111.64535,322020.76
"85213","Mesa","AZ",33.434192,-111.76892,605007.81
"85214","Mesa","AZ",33.276539,-112.18717,18000
"85215","Mesa","AZ",33.479868,-111.6935,102640
"85218","Gold Camp","AZ",33.349996,-111.418233,11760
"85219","Apache Junction","AZ",33.402969,-111.46337,43480
"85220","Apache Junction","AZ",33.416083,-111.5762,29760
"85222","Casa Grande","AZ",32.878138,-111.73499,128480
"85224","Chandler","AZ",33.328951,-111.8735,3898292.02
"85225","Chandler","AZ",33.316349,-111.83064,205075.02
"85226","Chandler","AZ",33.312208,-111.93177,101604.12
"85228","Coolidge","AZ",32.967829,-111.52617,43480
"85233","Gilbert","AZ",33.348593,-111.80833,210632.19
"85234","Gilbert","AZ",33.36344,-111.75093,2305210.23
"85243","Queen Creek","AZ",33.15,-111.54,37840
"85244","Chandler","AZ",33.321316,-111.888824,43480
"85249","Chandler","AZ",33.237229,-111.8004,142184.93
"85250","Scottsdale","AZ",33.521433,-111.90944,126300.11
"85253","Paradise Valley","AZ",33.544596,-111.95645,325152.1
"85254","Scottsdale","AZ",33.617504,-111.95416,770984.52
"85255","Scottsdale","AZ",33.697268,-111.88321,1156500.18
"85257","Scottsdale","AZ",33.467347,-111.91741,338931.64
"85259","Scottsdale","AZ",33.596995,-111.82628,6990710.03
"85266","Scottsdale","AZ",33.276539,-112.18717,79775.8
"85268","Fountain Hills","AZ",33.604811,-111.72852,224855.01
"85281","Tempe","AZ",33.426885,-111.92733,82320
"85282","Tempe","AZ",33.394067,-111.92873,903110.89
"85283","Tempe","AZ",33.365951,-111.93155,556694.7
"85284","Tempe","AZ",33.338333,-111.92962,1664600
"85286","New River","AZ",33.850506,-112.05927,329898.65
"85295","Gilbert","AZ",33.3,-111.74,923068.55
"85296","Gilbert","AZ",33.319722,-111.76078,453373.78
"85297","Gilbert","AZ",33.272322,-111.714171,592199.84
"85298","Gilbert","AZ",33.24,-111.7,186462.33
"85301","Glendale","AZ",33.534128,-112.1767,94618.49
"85302","Glendale","AZ",33.568143,-112.17699,188359.52
"85304","Glendale","AZ",33.594069,-112.17531,980207.05
"85305","Glendale","AZ",33.529373,-112.25225,13720
"85306","Glendale","AZ",33.624546,-112.1767,3927589.69
"85308","Glendale","AZ",33.657722,-112.17825,2791980.54
"85309","Luke AFB","AZ",33.533985,-112.37688,17472.16
"85310","Glendale","AZ",33.701173,-112.17614,43480
"85323","Avondale","AZ",33.454441,-112.32401,135600
"85331","Cave Creek","AZ",33.789204,-111.96301,264320
"85338","Goodyear","AZ",33.430922,-112.38482,167580
"85339","Laveen","AZ",33.352795,-112.16752,11425.58
"85340","Litchfield Park","AZ",33.50835,-112.40523,377836.84
"85344","Parker","AZ",34.100704,-114.30462,75077.86
"85352","Tacna","AZ",32.693448,-113.976313,23520
"85355","Waddell","AZ",33.569705,-112.44792,38220
"85356","Wellton","AZ",32.676125,-114.13546,3920
"85363","Youngtown","AZ",33.588225,-112.30263,27204.07
"85364","Yuma","AZ",32.704499,-114.64644,1683436.44
"85365","Yuma","AZ",32.700018,-114.52671,41760
"85367","Yuma","AZ",32.654701,-114.40884,116460
"85374","Surprise","AZ",33.643508,-112.38502,1804887.06
"85375","Sun City West","AZ",33.683352,-112.36474,2270482.96
"85377","Carefree","AZ",33.276539,-112.18717,26460
"85378","Surprise","AZ",33.276539,-112.18717,134600
"85381","Peoria","AZ",33.60864,-112.22791,5335463.09
"85382","Peoria","AZ",33.689869,-112.24838,452901.57
"85383","Peoria","AZ",33.700837,-112.244827,43480
"85388","Surprise","AZ",33.61,-112.46,26460
"85390","Wickenburg","AZ",33.961122,-112.76952,82570.71
"85392","Avondale","AZ",33.47,-112.29,577255.33
"85395","Peoria","AZ",33.580089,-112.246311,989084.12
"85501","Globe","AZ",33.53457,-110.75681,144280
"85540","Morenci","AZ",33.044523,-109.32904,132884.23
"85541","Payson","AZ",34.243578,-111.28137,382043.81
"85546","Safford","AZ",32.800222,-109.69052,606977.44
"85550","San Carlos","AZ",33.37214,-110.11686,12613.45
"85552","Thatcher","AZ",32.816055,-109.76487,38220
"85602","Benson","AZ",32.010164,-110.3182,87440
"85603","Bisbee","AZ",31.406229,-109.8958,3211.95
"85607","Douglas","AZ",31.382775,-109.55035,12851.86
"85614","Green Valley","AZ",31.857504,-111.00904,685760
"85621","Nogales","AZ",31.37737,-110.9264,105220
"85622","Green Valley","AZ",31.853334,-110.932803,37840
"85629","Sahuarita","AZ",31.939718,-110.97527,235160
"85634","Sells","AZ",31.998543,-111.93712,729.23
"85635","Sierra Vista","AZ",31.562546,-110.24288,925214.61
"85641","Vail","AZ",32.00196,-110.67442,41760
"85646","Tubac","AZ",31.623432,-111.06352,43039.69
"85650","Sierra Vista","AZ",31.492003,-110.24699,89540
"85653","Marana","AZ",32.454488,-111.26232,5447.65
"85658","Marana","AZ",32.51,-111.16,38220
"85704","Tucson","AZ",32.32764,-110.98801,3748327.59
"85705","Tucson","AZ",32.260316,-110.98534,376643.67
"85706","Tucson","AZ",32.128649,-110.92497,2490.81
"85710","Tucson","AZ",32.213291,-110.82559,2809297.09
"85711","Tucson","AZ",32.216326,-110.88511,2013057.89
"85712","Tucson","AZ",32.249551,-110.8878,6441553.29
"85713","Tucson","AZ",32.194909,-110.9757,42472.62
"85714","Tucson","AZ",32.170277,-110.95525,139452.06
"85715","Tucson","AZ",32.247175,-110.82864,2137704.05
"85716","Tucson","AZ",32.242275,-110.92533,354884.45
"85718","Tucson","AZ",32.31346,-110.92282,1612191.54
"85719","Tucson","AZ",32.240625,-110.94791,116010.65
"85724","Tucson","AZ",32.240571,-110.944343,97354.87
"85737","Tucson","AZ",32.417144,-110.96354,210789.14
"85739","Tucson","AZ",32.521096,-110.9087,235660
"85741","Tucson","AZ",32.338126,-111.04259,3050797.78
"85742","Tucson","AZ",32.385588,-111.05582,170250.71
"85743","Tucson","AZ",32.335122,-111.14888,170607.25
"85745","Tucson","AZ",32.242724,-111.0209,928167.23
"85746","Tucson","AZ",32.126223,-111.04599,121135.23
"85747","Tucson","AZ",32.109302,-110.77573,184080
"85748","Tucson","AZ",32.216926,-110.76851,57200
"85749","Tucson","AZ",32.299275,-110.74419,178200
"85750","Tucson","AZ",32.292078,-110.84384,105820
"85755","Tucson","AZ",32.46,-110.97,706134.12
"85757","Tucson","AZ",32.08,-111.11,11760
"85901","Show Low","AZ",34.271427,-110.03676,768165.2
"85925","Eagar","AZ",34.109777,-109.34532,26460
"85929","Lakeside","AZ",34.162407,-109.9952,134360
"85933","Overgaard","AZ",34.392829,-110.52048,19600
"85936","Saint Johns","AZ",34.558663,-109.40254,11713.97
"85937","Snowflake","AZ",34.560896,-110.03633,100713.61
"85941","Whiteriver","AZ",33.849439,-110.03334,40575.93
"86001","Flagstaff","AZ",35.279872,-111.72256,3978027.74
"86004","Flagstaff","AZ",35.253002,-111.44851,10233.55
"86040","Page","AZ",36.726377,-111.4284,79697.78
"86047","Winslow","AZ",35.258309,-110.53128,103233.46
"86054","Shonto","AZ",36.630103,-110.65072,3920
"86301","Prescott","AZ",34.589477,-112.44726,2388434.6
"86305","Prescott","AZ",34.70062,-112.63753,685484.94
"86314","Prescott Valley","AZ",34.621743,-112.32176,466464.66
"86321","Bagdad","AZ",34.543627,-113.11473,3920
"86322","Camp Verde","AZ",34.556478,-111.84375,91440
"86323","Chino Valley","AZ",34.765452,-112.45931,279445.78
"86326","Cottonwood","AZ",34.723788,-112.01002,646380
"86327","Dewey","AZ",34.533237,-112.20644,71900
"86336","Sedona","AZ",34.876638,-111.80666,459424.24
"86351","Sedona","AZ",34.782453,-111.76764,40180
"86401","Kingman","AZ",35.25925,-113.95225,671932.52
"86403","Lake Havasu City","AZ",34.483582,-114.33694,1811878.33
"86409","Kingman","AZ",35.24,-114.01,1313364.94
"86413","Golden Valley","AZ",35.190896,-114.24036,106560
"86426","Fort Mohave","AZ",35.013495,-114.58524,373840
"86442","Bullhead City","AZ",35.097719,-114.59734,831757.26
"86503","Chinle","AZ",36.165779,-109.61956,328784.04
"86504","Fort Defiance","AZ",35.771067,-109.17878,131208.22
"86510","Pinon","AZ",36.110934,-110.20181,26460
"86511","Saint Michaels","AZ",35.610285,-109.2093,29215.51
"86514","Teec Nos Pos","AZ",36.88092,-109.33634,15215.85
"86556","Tsaile","AZ",36.272262,-109.17516,28717.02
"87002","Belen","NM",34.646779,-106.7648,292737.37
"87004","Bernalillo","NM",35.32151,-106.55322,42374.4
"87008","Cedar Crest","NM",35.136495,-106.37296,71399.81
"87015","Edgewood","NM",35.075777,-106.19155,55290.66
"87020","Grants","NM",35.122129,-107.90777,38220
"87031","Los Lunas","NM",34.786133,-106.70536,211832.78
"87047","Sandia Park","NM",35.179121,-106.28742,29760
"87048","Corrales","NM",35.229614,-106.62141,86960
"87049","San Fidel","NM",35.087772,-107.63451,151174.11
"87052","Santo Domingo Pueblo","NM",35.509184,-106.35022,7840
"87102","Albuquerque","NM",35.083946,-106.64792,2851578.51
"87105","Albuquerque","NM",35.031329,-106.68695,247293.42
"87106","Albuquerque","NM",35.078246,-106.61747,3495787.71
"87107","Albuquerque","NM",35.134094,-106.64073,263091.52
"87108","Albuquerque","NM",35.073343,-106.58232,1290508.41
"87109","Albuquerque","NM",35.155811,-106.56662,4708829.24
"87110","Albuquerque","NM",35.106396,-106.57927,2854568.54
