state,Date,Travelers
AL,2020/4/29,7731634
AL,2020/4/30,7884356
AL,2020/5/1,7966436
AL,2020/5/2,7799524
AL,2020/5/3,7608934
AL,2020/5/4,7877072
AL,2020/5/5,7880800
AL,2020/5/6,7866830
AL,2020/5/7,7919872
AL,2020/5/8,7862026
AL,2020/5/9,7800662
AL,2020/5/10,7717200
AL,2020/5/11,8197076
AL,2020/5/12,8235660
AL,2020/5/13,8178986
AL,2020/5/14,8214418
AL,2020/5/15,8170246
AL,2020/5/16,8067634
AL,2020/5/17,7991180
AL,2020/5/18,8327168
AL,2020/5/19,8374968
AL,2020/5/20,8378650
AL,2020/5/21,8428018
AL,2020/5/22,8495332
AL,2020/5/23,8248376
AL,2020/5/24,7949548
AL,2020/5/25,7918710
AL,2020/5/26,8161256
AL,2020/5/27,8139338
AL,2020/5/28,8167830
AL,2020/5/29,7874798
AL,2020/5/30,7905786
AL,2020/5/31,7797604
AL,2020/6/1,8143356
AL,2020/6/2,7989468
AL,2020/6/3,8241860
AL,2020/6/4,8220814
AL,2020/6/5,8212060
AL,2020/6/6,7918750
AL,2020/6/7,7791068
AL,2020/6/8,8228756
AL,2020/6/9,8075942
AL,2020/6/10,8129656
AL,2020/6/11,8231710
AL,2020/6/12,8191894
AL,2020/6/13,8084108
AL,2020/6/14,7914058
AL,2020/6/15,8053194
AL,2020/6/16,8111118
AL,2020/6/17,8154296
AL,2020/6/18,8213258
AL,2020/6/19,8143802
AL,2020/6/20,7980456
AL,2020/6/21,7734126
AL,2020/6/22,8044874
AL,2020/6/23,8111416
AL,2020/6/24,8006266
AL,2020/6/25,8086992
AL,2020/6/26,8066770
AL,2020/6/27,8005000
AL,2020/6/28,7871138
AL,2020/6/29,7880776
AL,2020/6/30,7937052
AL,2020/7/1,8041932
AL,2020/7/2,7893364
AL,2020/7/3,7729504
AL,2020/7/4,7537298
AL,2020/7/5,7765190
AR,2019/1/1,4723902
AR,2019/1/2,5011368
AR,2019/1/3,4975488
AR,2019/1/4,4986016
AR,2019/1/5,4955264
AR,2019/1/6,4924208
AR,2019/1/7,4988352
AR,2019/1/8,4973930
AR,2019/1/9,4987186
AR,2019/1/10,5004858
AR,2019/1/11,5061580
AR,2019/1/12,4976022
AR,2019/1/13,4922944
AR,2019/1/14,4993864
AR,2019/1/15,4989380
AR,2019/1/16,4997820
AR,2019/1/17,5008984
AR,2019/1/18,5007910
AR,2019/1/19,4989032
AR,2019/1/20,4931392
AR,2019/1/21,4985740
AR,2019/1/22,5039254
AR,2019/1/23,5027810
AR,2019/1/24,5015444
AR,2019/1/25,5055404
AR,2019/1/26,4987682
AR,2019/1/27,4922392
AR,2019/1/28,5046078
AR,2019/1/29,5002410
AR,2019/1/30,5011554
AR,2019/1/31,5023758
AR,2019/2/1,5043690
AR,2019/2/2,4989818
AR,2019/2/3,4920238
AR,2019/2/4,4979678
AR,2019/2/5,4975428
AR,2019/2/6,5038908
AR,2019/2/7,5079752
AR,2019/2/8,5036212
AR,2019/2/9,5001274
AR,2019/2/10,4938776
AR,2019/2/11,5019814
AR,2019/2/12,5007166
AR,2019/2/13,5001364
AR,2019/2/14,5033512
AR,2019/2/15,5065642
AR,2019/2/16,4985494
AR,2019/2/17,4917874
AR,2019/2/18,4971212
AR,2019/2/19,5042988
AR,2019/2/20,4988552
AR,2019/2/21,5028584
AR,2019/2/22,5076854
AR,2019/2/23,5016270
AR,2019/2/24,4966522
AR,2019/2/25,5037230
AR,2019/2/26,5037564
AR,2019/2/27,5048438
AR,2019/2/28,5043842
AR,2019/3/1,5062926
AR,2019/3/2,5007426
AR,2019/3/3,4932226
AR,2019/3/4,4982580
AR,2019/3/5,5001018
AR,2019/3/6,5016150
AR,2019/3/7,5093496
AR,2019/3/8,5022924
AR,2019/3/9,5004660
AR,2019/3/10,4937424
AR,2019/3/11,5023228
AR,2019/3/12,5052948
AR,2019/3/13,5081424
AR,2019/3/14,5032824
AR,2019/3/15,5042488
AR,2019/3/16,4996162
AR,2019/3/17,5071938
AR,2019/3/18,5130536
AR,2019/3/19,5127442
AR,2019/3/20,4945092
AR,2019/3/21,4948540
AR,2019/3/22,4956378
AR,2019/3/23,4900552
AR,2019/3/24,4903980
AR,2019/3/25,4978674
AR,2019/3/26,4998550
AR,2019/3/27,5002648
AR,2019/3/28,5006584
AR,2019/3/29,5010320
AR,2019/3/30,4939422
AR,2019/3/31,4907306
AR,2019/4/1,4902394
AR,2019/4/2,4995808
AR,2019/4/3,4967672
AR,2019/4/4,5011190
AR,2019/4/5,5019214
AR,2019/4/6,4970590
AR,2019/4/7,4916210
AR,2019/4/8,4981244
AR,2019/4/9,4996964
AR,2019/4/10,4972016
AR,2019/4/11,4945422
AR,2019/4/12,4982188
AR,2019/4/13,4855450
AR,2019/4/14,4849036
AR,2019/4/15,4975444
AR,2019/4/16,4973328
AR,2019/4/17,4937346
AR,2019/4/18,4922166
AR,2019/4/19,4982276
AR,2019/4/20,4933906
AR,2019/4/21,4881756
AR,2019/4/22,5000024
AR,2019/4/23,5065518
AR,2019/4/24,5058736
AR,2019/4/25,5109336
AR,2019/4/26,5107626
AR,2019/4/27,4991512
AR,2019/4/28,4996612
AR,2019/4/29,5061154
AR,2019/4/30,5066088
AR,2019/5/1,5038042
AR,2019/5/2,5004048
AR,2019/5/3,4998646
AR,2019/5/4,4934604
AR,2019/5/5,4946880
AR,2019/5/6,4991972
AR,2019/5/7,4985476
AR,2019/5/8,5015030
AR,2019/5/9,5010438
AR,2019/5/10,5041330
AR,2019/5/11,4977968
AR,2019/5/12,5006334
AR,2019/5/13,5031634
AR,2019/5/14,5047256
AR,2019/5/15,5063508
AR,2019/5/16,5079616
AR,2019/5/17,5093102
AR,2019/5/18,5044600
AR,2019/5/19,4947868
AR,2019/5/20,5034328
AR,2019/5/21,5044128
AR,2019/5/22,5042096
AR,2019/5/23,5039368
AR,2019/5/24,5073660
AR,2019/5/25,5020366
AR,2019/5/26,4999380
AR,2019/5/27,4990356
AR,2019/5/28,5027152
AR,2019/5/29,5062388
AR,2019/5/30,5066612
AR,2019/5/31,5107236
AR,2019/6/1,5035416
AR,2019/6/2,4926944
AR,2019/6/3,5003674
AR,2019/6/4,4997426
AR,2019/6/5,5010876
AR,2019/6/6,5031046
AR,2019/6/7,5032616
AR,2019/6/8,4986968
AR,2019/6/9,4974312
AR,2019/6/10,5016798
AR,2019/6/11,5013190
AR,2019/6/12,5052646
AR,2019/6/13,5061114
AR,2019/6/14,5063252
AR,2019/6/15,5032822
AR,2019/6/16,4960990
AR,2019/6/17,5006192
AR,2019/6/18,5002528
AR,2019/6/19,5010108
AR,2019/6/20,4987706
AR,2019/6/21,5030086
AR,2019/6/22,4977154
AR,2019/6/23,5042112
AR,2019/6/24,5002706
AR,2019/6/25,4909588
AR,2019/6/26,4907482
AR,2019/6/27,4934928
AR,2019/6/28,4945658
AR,2019/6/29,4886954
AR,2019/6/30,4879802
AR,2019/7/1,4951548
AR,2019/7/2,4986310
AR,2019/7/3,4988104
AR,2019/7/4,4936316
AR,2019/7/5,4996478
AR,2019/7/6,4932498
AR,2019/7/7,4885600
AR,2019/7/8,4962758
AR,2019/7/9,4960214
AR,2019/7/10,4954376
AR,2019/7/11,4963914
AR,2019/7/12,5013810
AR,2019/7/13,4948176
AR,2019/7/14,4904316
AR,2019/7/15,4981454
AR,2019/7/16,4967608
AR,2019/7/17,4963720
AR,2019/7/18,4964376
AR,2019/7/19,4985882
AR,2019/7/20,4955898
AR,2019/7/21,4904014
AR,2019/7/22,4958266
AR,2019/7/23,4943930
AR,2019/7/24,4947464
AR,2019/7/25,4927498
AR,2019/7/26,4956210
AR,2019/7/27,4895548
AR,2019/7/28,4836638
AR,2019/7/29,4940870
AR,2019/7/30,4905432
AR,2019/7/31,4929374
AR,2019/8/1,4962204
AR,2019/8/2,4983694
AR,2019/8/3,4914128
AR,2019/8/4,4854242
AR,2019/8/5,4911300
AR,2019/8/6,4857364
AR,2019/8/7,4831520
AR,2019/8/8,4928414
AR,2019/8/9,5082720
AR,2019/8/10,4992148
AR,2019/8/11,4958314
AR,2019/8/12,4991128
AR,2019/8/13,4991718
AR,2019/8/14,5008576
AR,2019/8/15,5016460
AR,2019/8/16,5167918
AR,2019/8/17,5081884
AR,2019/8/18,4972620
AR,2019/8/19,5093152
AR,2019/8/20,5032744
AR,2019/8/21,5024092
AR,2019/8/22,5074592
AR,2019/8/23,5020346
AR,2019/8/24,4964570
AR,2019/8/25,4980356
AR,2019/8/26,5060996
AR,2019/8/27,5067064
AR,2019/8/28,5065918
AR,2019/8/29,5032652
AR,2019/8/30,5049280
AR,2019/8/31,4928876
AR,2019/9/1,4920216
AR,2019/9/2,4888088
AR,2019/9/3,5014744
AR,2019/9/4,5018942
AR,2019/9/5,5020318
AR,2019/9/6,5031770
AR,2019/9/7,4942930
AR,2019/9/8,4835160
AR,2019/9/9,4993786
AR,2019/9/10,5039664
AR,2019/9/11,5044942
AR,2019/9/12,5041096
AR,2019/9/13,5083114
AR,2019/9/14,4990420
AR,2019/9/15,4944820
AR,2019/9/16,5007704
AR,2019/9/17,4992764
AR,2019/9/18,5025814
AR,2019/9/19,5024498
AR,2019/9/20,4994590
AR,2019/9/21,4917262
AR,2019/9/22,4899228
AR,2019/9/23,4953582
AR,2019/9/24,4997566
AR,2019/9/25,5023478
AR,2019/9/26,5018230
AR,2019/9/27,4991400
AR,2019/9/28,4939920
AR,2019/9/29,4943672
AR,2019/9/30,4900352
AR,2019/10/1,5068498
AR,2019/10/2,4975700
AR,2019/10/3,4962136
AR,2019/10/4,4854412
AR,2019/10/5,4830828
AR,2019/10/6,4792780
AR,2019/10/7,4834380
AR,2019/10/8,4853532
AR,2019/10/9,4804146
AR,2019/10/10,5089054
AR,2019/10/11,5026228
AR,2019/10/12,4944514
AR,2019/10/13,4958580
AR,2019/10/14,5046702
AR,2019/10/15,4870584
AR,2019/10/16,4860826
AR,2019/10/17,4870962
AR,2019/10/18,4916772
AR,2019/10/19,4851302
AR,2019/10/20,4798670
AR,2019/10/21,4859960
AR,2019/10/22,4871592
AR,2019/10/23,4876332
AR,2019/10/24,5020590
AR,2019/10/25,5028948
AR,2019/10/26,4862042
AR,2019/10/27,4860718
AR,2019/10/28,5009704
AR,2019/10/29,5010478
AR,2019/10/30,4571018
AR,2019/10/31,5032506
AR,2019/11/1,5088778
AR,2019/11/2,4913312
AR,2019/11/3,4842080
AR,2019/11/4,5011726
AR,2019/11/5,4998816
AR,2019/11/6,4988972
AR,2019/11/7,5000660
AR,2019/11/8,5024088
AR,2019/11/9,4873864
AR,2019/11/10,4890988
AR,2019/11/11,4942534
AR,2019/11/12,4961844
AR,2019/11/13,4997494
AR,2019/11/14,5013444
AR,2019/11/15,5020034
AR,2019/11/16,4680840
AR,2019/11/17,4859838
AR,2019/11/18,5019078
AR,2019/11/19,4739142
AR,2019/11/20,5017770
AR,2019/11/21,5010574
AR,2019/11/22,5024814
AR,2019/11/23,4844532
AR,2019/11/24,4813996
AR,2019/11/25,4965520
AR,2019/11/26,4973156
AR,2019/11/27,4994214
AR,2019/11/28,4788090
AR,2019/11/29,4911180
AR,2019/11/30,4816426
AR,2019/12/1,4792566
AR,2019/12/2,4967506
AR,2019/12/3,4990440
AR,2019/12/4,4978150
AR,2019/12/5,4992510
AR,2019/12/6,4998680
AR,2019/12/7,4857172
AR,2019/12/8,4752138
AR,2019/12/9,4724080
AR,2019/12/10,4973740
AR,2019/12/11,4977414
AR,2019/12/12,5023576
AR,2019/12/13,5041286
AR,2019/12/14,4897354
AR,2019/12/15,4828062
AR,2019/12/16,4987184
AR,2019/12/17,4802424
AR,2019/12/18,5009448
AR,2019/12/19,4725110
AR,2019/12/20,5078616
AR,2019/12/21,4948784
AR,2019/12/22,4918826
AR,2019/12/23,5007166
AR,2019/12/24,4939448
AR,2019/12/25,4798894
AR,2019/12/26,4899516
AR,2019/12/27,4951780
AR,2019/12/28,4855372
AR,2019/12/29,4637078
AR,2019/12/30,4872550
AR,2019/12/31,5058844
AR,2020/1/1,4700480
AR,2020/1/2,4910540
AR,2020/1/3,4949680
AR,2020/1/4,4840612
AR,2020/1/5,4762796
AR,2020/1/6,4918692
AR,2020/1/7,4954950
AR,2020/1/8,4967992
AR,2020/1/9,4970440
AR,2020/1/10,4985970
AR,2020/1/11,4781608
AR,2020/1/12,4753398
AR,2020/1/13,4952076
AR,2020/1/14,4963184
AR,2020/1/15,4964524
AR,2020/1/16,4970118
AR,2020/1/17,4980268
AR,2020/1/18,4873218
AR,2020/1/19,4762430
AR,2020/1/20,4864838
AR,2020/1/21,4941034
AR,2020/1/22,4937908
AR,2020/1/23,4932646
AR,2020/1/24,4981950
AR,2020/1/25,4872420
AR,2020/1/26,4788710
AR,2020/1/27,4956842
AR,2020/1/28,4954288
AR,2020/1/29,4936374
AR,2020/1/30,4963646
AR,2020/1/31,5020090
AR,2020/2/1,4915012
AR,2020/2/2,4851308
AR,2020/2/3,5016528
AR,2020/2/4,5012206
AR,2020/2/5,4988774
AR,2020/2/6,5012216
AR,2020/2/7,5049054
AR,2020/2/8,4922740
AR,2020/2/9,4732741
AR,2020/2/10,5024513
AR,2020/2/11,5094627
AR,2020/2/12,5043153
AR,2020/2/13,5100821
AR,2020/2/14,5077998
AR,2020/2/15,4950291
AR,2020/2/16,4837718
AR,2020/2/17,4668451
AR,2020/2/18,5020666
AR,2020/2/19,5055417
AR,2020/2/20,5019156
AR,2020/2/21,5035989
AR,2020/2/22,5019608
AR,2020/2/23,4799322
AR,2020/2/24,4954397
AR,2020/2/25,5069435
AR,2020/2/26,5039942
AR,2020/2/27,5032766
AR,2020/2/28,5079655
AR,2020/2/29,4997473
AR,2020/3/1,4906997
AR,2020/3/2,5019949
AR,2020/3/3,5110742
AR,2020/3/4,5080154
AR,2020/3/5,5149796
AR,2020/3/6,5137236
AR,2020/3/7,5046199
AR,2020/3/8,4930604
AR,2020/3/9,5044620
AR,2020/3/10,5082535
AR,2020/3/11,5092864
AR,2020/3/12,5067498
AR,2020/3/13,5077243
AR,2020/3/14,4851338
AR,2020/3/15,4679532
AR,2020/3/16,4850587
AR,2020/3/17,4758753
AR,2020/3/18,4696719
AR,2020/3/19,4685465
AR,2020/3/20,4675301
AR,2020/3/21,4518590
AR,2020/3/22,4480196
AR,2020/3/23,4732854
AR,2020/3/24,4697852
AR,2020/3/25,4713702
AR,2020/3/26,4725300
AR,2020/3/27,4747284
AR,2020/3/28,4627948
AR,2020/3/29,4550010
AR,2020/3/30,4734028
AR,2020/3/31,4684316
AR,2020/4/1,4731632
AR,2020/4/2,4728534
AR,2020/4/3,4743592
AR,2020/4/4,4576564
AR,2020/4/5,4522680
AR,2020/4/6,4690286
AR,2020/4/7,4695610
AR,2020/4/8,4719274
AR,2020/4/9,4684102
AR,2020/4/10,4740228
AR,2020/4/11,4656512
AR,2020/4/12,4399252
AR,2020/4/13,4666113
AR,2020/4/14,4659768
AR,2020/4/15,4701785
AR,2020/4/16,4634989
AR,2020/4/17,4768873
AR,2020/4/18,4603772
AR,2020/4/19,4556251
AR,2020/4/20,4763319
AR,2020/4/21,4746952
AR,2020/4/22,4708088
AR,2020/4/23,4777928
AR,2020/4/24,4788302
AR,2020/4/25,4703678
AR,2020/4/26,4642450
AR,2020/4/27,4778672
AR,2020/4/28,4772812
AR,2020/4/29,4783992
AR,2020/4/30,4835662
AR,2020/5/1,4869094
AR,2020/5/2,4766948
AR,2020/5/3,4639004
AR,2020/5/4,4806280
AR,2020/5/5,4805018
AR,2020/5/6,4831672
AR,2020/5/7,4833628
AR,2020/5/8,4820120
AR,2020/5/9,4783430
AR,2020/5/10,4712040
AR,2020/5/11,5004016
AR,2020/5/12,4976016
AR,2020/5/13,4996938
AR,2020/5/14,5026022
AR,2020/5/15,4999872
AR,2020/5/16,4911934
AR,2020/5/17,4869232
AR,2020/5/18,5111514
AR,2020/5/19,5097520
AR,2020/5/20,5102808
AR,2020/5/21,5134338
AR,2020/5/22,5183320
AR,2020/5/23,5044898
AR,2020/5/24,4882478
AR,2020/5/25,4872582
AR,2020/5/26,5003134
AR,2020/5/27,5007264
AR,2020/5/28,4990544
AR,2020/5/29,4863062
AR,2020/5/30,4860280
AR,2020/5/31,4830036
AR,2020/6/1,5014960
AR,2020/6/2,4952084
AR,2020/6/3,5062546
AR,2020/6/4,5064766
AR,2020/6/5,5071112
AR,2020/6/6,4878368
AR,2020/6/7,4861538
AR,2020/6/8,5052154
AR,2020/6/9,4986510
AR,2020/6/10,5019806
AR,2020/6/11,5061326
AR,2020/6/12,5039920
AR,2020/6/13,4973950
AR,2020/6/14,4874926
AR,2020/6/15,4958718
AR,2020/6/16,4988076
AR,2020/6/17,5000976
AR,2020/6/18,5021318
AR,2020/6/19,5020348
AR,2020/6/20,4915140
AR,2020/6/21,4787068
AR,2020/6/22,4945882
AR,2020/6/23,4994652
AR,2020/6/24,4928178
AR,2020/6/25,4963472
AR,2020/6/26,4955776
AR,2020/6/27,4911742
AR,2020/6/28,4830156
AR,2020/6/29,4864196
AR,2020/6/30,4902672
AR,2020/7/1,4958756
AR,2020/7/2,4827824
AR,2020/7/3,4765402
AR,2020/7/4,4667180
AR,2020/7/5,4785958
AZ,2019/1/1,10857400
AZ,2019/1/2,11532910
AZ,2019/1/3,11470098
AZ,2019/1/4,11527806
AZ,2019/1/5,11429078
AZ,2019/1/6,11363524
AZ,2019/1/7,11513680
AZ,2019/1/8,11497040
AZ,2019/1/9,11537660
AZ,2019/1/10,11581572
AZ,2019/1/11,11632176
AZ,2019/1/12,11528790
AZ,2019/1/13,11478124
AZ,2019/1/14,11632522
AZ,2019/1/15,11629432
AZ,2019/1/16,11638070
AZ,2019/1/17,11628130
AZ,2019/1/18,11628048
AZ,2019/1/19,11557528
AZ,2019/1/20,11534448
AZ,2019/1/21,11607062
AZ,2019/1/22,11670976
AZ,2019/1/23,11670426
AZ,2019/1/24,11648592
AZ,2019/1/25,11680714
AZ,2019/1/26,11548590
AZ,2019/1/27,11393680
AZ,2019/1/28,11575936
AZ,2019/1/29,11588916
AZ,2019/1/30,11630362
AZ,2019/1/31,11661662
AZ,2019/2/1,11675910
AZ,2019/2/2,11545516
AZ,2019/2/3,11395222
AZ,2019/2/4,11571560
AZ,2019/2/5,11534586
AZ,2019/2/6,11608058
AZ,2019/2/7,11636326
AZ,2019/2/8,11658720
AZ,2019/2/9,11537646
AZ,2019/2/10,11423258
AZ,2019/2/11,11583986
AZ,2019/2/12,11592514
AZ,2019/2/13,11614696
AZ,2019/2/14,11727432
AZ,2019/2/15,11678046
AZ,2019/2/16,11578034
AZ,2019/2/17,11306144
AZ,2019/2/18,11388040
AZ,2019/2/19,11446740
AZ,2019/2/20,11462712
AZ,2019/2/21,11483230
AZ,2019/2/22,11526300
AZ,2019/2/23,11417988
AZ,2019/2/24,11414520
AZ,2019/2/25,11586416
AZ,2019/2/26,11598966
AZ,2019/2/27,11581702
AZ,2019/2/28,11581772
AZ,2019/3/1,11629724
AZ,2019/3/2,11509282
AZ,2019/3/3,11384112
AZ,2019/3/4,11513256
AZ,2019/3/5,11549934
AZ,2019/3/6,11601434
AZ,2019/3/7,11692498
AZ,2019/3/8,11569782
AZ,2019/3/9,11454742
AZ,2019/3/10,11332946
AZ,2019/3/11,11468052
AZ,2019/3/12,11494324
AZ,2019/3/13,11449606
AZ,2019/3/14,11437062
AZ,2019/3/15,11518370
AZ,2019/3/16,11429982
AZ,2019/3/17,11574998
AZ,2019/3/18,11712336
AZ,2019/3/19,11711414
AZ,2019/3/20,11267252
AZ,2019/3/21,11255002
AZ,2019/3/22,11300752
AZ,2019/3/23,11202978
AZ,2019/3/24,11229028
AZ,2019/3/25,11444506
AZ,2019/3/26,11434316
AZ,2019/3/27,11497348
AZ,2019/3/28,11533842
AZ,2019/3/29,11497804
AZ,2019/3/30,11376918
AZ,2019/3/31,11285980
AZ,2019/4/1,11349050
AZ,2019/4/2,11550204
AZ,2019/4/3,11488438
AZ,2019/4/4,11613204
AZ,2019/4/5,11601848
AZ,2019/4/6,11495704
AZ,2019/4/7,11356706
AZ,2019/4/8,11491224
AZ,2019/4/9,11559662
AZ,2019/4/10,11434170
AZ,2019/4/11,11361908
AZ,2019/4/12,11483462
AZ,2019/4/13,11259928
AZ,2019/4/14,11207898
AZ,2019/4/15,11433912
AZ,2019/4/16,11456416
AZ,2019/4/17,11455224
AZ,2019/4/18,11456436
AZ,2019/4/19,11484486
AZ,2019/4/20,11250484
AZ,2019/4/21,11035852
AZ,2019/4/22,11561228
AZ,2019/4/23,11663794
AZ,2019/4/24,11648888
AZ,2019/4/25,11732418
AZ,2019/4/26,11718218
AZ,2019/4/27,11514402
AZ,2019/4/28,11523186
AZ,2019/4/29,11708574
AZ,2019/4/30,11759242
AZ,2019/5/1,11788732
AZ,2019/5/2,11601436
AZ,2019/5/3,11579848
AZ,2019/5/4,11429538
AZ,2019/5/5,11343320
AZ,2019/5/6,11514606
AZ,2019/5/7,11555760
AZ,2019/5/8,11597048
AZ,2019/5/9,11660656
AZ,2019/5/10,11743382
AZ,2019/5/11,11584172
AZ,2019/5/12,11495556
AZ,2019/5/13,11610742
AZ,2019/5/14,11672632
AZ,2019/5/15,11705100
AZ,2019/5/16,11736092
AZ,2019/5/17,11788056
AZ,2019/5/18,11595106
AZ,2019/5/19,11452788
AZ,2019/5/20,11645164
AZ,2019/5/21,11655870
AZ,2019/5/22,11712774
AZ,2019/5/23,11679860
AZ,2019/5/24,11722540
AZ,2019/5/25,11564736
AZ,2019/5/26,11533808
AZ,2019/5/27,11448794
AZ,2019/5/28,11638504
AZ,2019/5/29,11697964
AZ,2019/5/30,11696094
AZ,2019/5/31,11744688
AZ,2019/6/1,11540654
AZ,2019/6/2,11440724
AZ,2019/6/3,11630376
AZ,2019/6/4,11608644
AZ,2019/6/5,11625582
AZ,2019/6/6,11669974
AZ,2019/6/7,11675020
AZ,2019/6/8,11518330
AZ,2019/6/9,11334892
AZ,2019/6/10,11500676
AZ,2019/6/11,11522004
AZ,2019/6/12,11580662
AZ,2019/6/13,11561192
AZ,2019/6/14,11598714
AZ,2019/6/15,11431750
AZ,2019/6/16,11360528
AZ,2019/6/17,11532054
AZ,2019/6/18,11533118
AZ,2019/6/19,11506206
AZ,2019/6/20,11512196
AZ,2019/6/21,11515114
AZ,2019/6/22,11383210
AZ,2019/6/23,11496750
AZ,2019/6/24,11653956
AZ,2019/6/25,11522532
AZ,2019/6/26,11479414
AZ,2019/6/27,11521276
AZ,2019/6/28,11596676
AZ,2019/6/29,11427540
AZ,2019/6/30,11360076
AZ,2019/7/1,11613682
AZ,2019/7/2,11619604
AZ,2019/7/3,11614346
AZ,2019/7/4,11420266
AZ,2019/7/5,11583308
AZ,2019/7/6,11485596
AZ,2019/7/7,11356184
AZ,2019/7/8,11576042
AZ,2019/7/9,11540390
AZ,2019/7/10,11609302
AZ,2019/7/11,11568640
AZ,2019/7/12,11685996
AZ,2019/7/13,11459092
AZ,2019/7/14,11355238
AZ,2019/7/15,11601178
AZ,2019/7/16,11578090
AZ,2019/7/17,11586260
AZ,2019/7/18,11567846
AZ,2019/7/19,11590194
AZ,2019/7/20,11482160
AZ,2019/7/21,11310376
AZ,2019/7/22,11494960
AZ,2019/7/23,11445836
AZ,2019/7/24,11425042
AZ,2019/7/25,11430372
AZ,2019/7/26,11485494
AZ,2019/7/27,11275584
AZ,2019/7/28,11187662
AZ,2019/7/29,11493724
AZ,2019/7/30,11423268
AZ,2019/7/31,11481676
AZ,2019/8/1,11573516
AZ,2019/8/2,11573242
AZ,2019/8/3,11340560
AZ,2019/8/4,11304118
AZ,2019/8/5,11510346
AZ,2019/8/6,11386490
AZ,2019/8/7,11286654
AZ,2019/8/8,11562384
AZ,2019/8/9,11907876
AZ,2019/8/10,11664810
AZ,2019/8/11,11543572
AZ,2019/8/12,11674672
AZ,2019/8/13,11648352
AZ,2019/8/14,11741196
AZ,2019/8/15,11584304
AZ,2019/8/16,12069040
AZ,2019/8/17,11813852
AZ,2019/8/18,11688712
AZ,2019/8/19,11921814
AZ,2019/8/20,11872660
AZ,2019/8/21,11759116
AZ,2019/8/22,11788106
AZ,2019/8/23,11793244
AZ,2019/8/24,11652702
AZ,2019/8/25,11603092
AZ,2019/8/26,11753188
AZ,2019/8/27,11845918
AZ,2019/8/28,11794814
AZ,2019/8/29,11753280
AZ,2019/8/30,11815790
AZ,2019/8/31,11451624
AZ,2019/9/1,11223512
AZ,2019/9/2,11181018
AZ,2019/9/3,11543952
AZ,2019/9/4,11530418
AZ,2019/9/5,11505264
AZ,2019/9/6,11564344
AZ,2019/9/7,11270266
AZ,2019/9/8,11116648
AZ,2019/9/9,11564180
AZ,2019/9/10,11627914
AZ,2019/9/11,11632010
AZ,2019/9/12,11641642
AZ,2019/9/13,11715854
AZ,2019/9/14,11479774
AZ,2019/9/15,11391474
AZ,2019/9/16,11554922
AZ,2019/9/17,11534466
AZ,2019/9/18,11634120
AZ,2019/9/19,11600760
AZ,2019/9/20,11531874
AZ,2019/9/21,11347808
AZ,2019/9/22,11318814
AZ,2019/9/23,11413994
AZ,2019/9/24,11408512
AZ,2019/9/25,11458124
AZ,2019/9/26,11473506
AZ,2019/9/27,11372140
AZ,2019/9/28,11244124
AZ,2019/9/29,11384214
AZ,2019/9/30,11476800
AZ,2019/10/1,11746950
AZ,2019/10/2,11521412
AZ,2019/10/3,11369098
AZ,2019/10/4,11269346
AZ,2019/10/5,11172280
AZ,2019/10/6,11110338
AZ,2019/10/7,11299074
AZ,2019/10/8,11266454
AZ,2019/10/9,11190452
AZ,2019/10/10,11764800
AZ,2019/10/11,11703482
AZ,2019/10/12,11499440
AZ,2019/10/13,11499238
AZ,2019/10/14,11678484
AZ,2019/10/15,11274194
AZ,2019/10/16,11263972
AZ,2019/10/17,11317632
AZ,2019/10/18,11405916
AZ,2019/10/19,11188266
AZ,2019/10/20,11072490
AZ,2019/10/21,11303328
AZ,2019/10/22,11291978
AZ,2019/10/23,11334348
AZ,2019/10/24,11508800
AZ,2019/10/25,11562112
AZ,2019/10/26,11218954
AZ,2019/10/27,11026448
AZ,2019/10/28,11438564
AZ,2019/10/29,11409794
AZ,2019/10/30,10738230
AZ,2019/10/31,11568634
AZ,2019/11/1,11624418
AZ,2019/11/2,11253406
AZ,2019/11/3,11066430
AZ,2019/11/4,11425712
AZ,2019/11/5,11404302
AZ,2019/11/6,11394506
AZ,2019/11/7,11474700
AZ,2019/11/8,11501160
AZ,2019/11/9,11229436
AZ,2019/11/10,11190352
AZ,2019/11/11,11280518
AZ,2019/11/12,11476226
AZ,2019/11/13,11505198
AZ,2019/11/14,11537058
AZ,2019/11/15,11506520
AZ,2019/11/16,11056676
AZ,2019/11/17,11127776
AZ,2019/11/18,11558542
AZ,2019/11/19,11218408
AZ,2019/11/20,11465526
AZ,2019/11/21,11508328
AZ,2019/11/22,11587450
AZ,2019/11/23,11239320
AZ,2019/11/24,11101022
AZ,2019/11/25,11499168
AZ,2019/11/26,11553590
AZ,2019/11/27,11541836
AZ,2019/11/28,10998600
AZ,2019/11/29,11264336
AZ,2019/11/30,11228264
AZ,2019/12/1,11031250
AZ,2019/12/2,11441100
AZ,2019/12/3,11508768
AZ,2019/12/4,11464506
AZ,2019/12/5,11505048
AZ,2019/12/6,11518388
AZ,2019/12/7,11176236
AZ,2019/12/8,11017946
AZ,2019/12/9,11140344
AZ,2019/12/10,11521370
AZ,2019/12/11,11542576
AZ,2019/12/12,11611650
AZ,2019/12/13,11655290
AZ,2019/12/14,11305760
AZ,2019/12/15,11106230
AZ,2019/12/16,11528088
AZ,2019/12/17,11274858
AZ,2019/12/18,11514906
AZ,2019/12/19,11242518
AZ,2019/12/20,11645410
