"","date","state","PM2.5","CO","NO2","PM10","SO2","AQ_PM2.5","AQ_CO","AQ_NO2","AQ_PM10","AQ_SO2"
"8127",2020-03-17,"texas",9.3,0.3,7.7,NA,0.9,"Good","Good","Good",NA,"Good"
"8128",2020-03-18,"texas",12.5,0.3,1.3,NA,1,"Moderate","Good","Good",NA,"Good"
"8129",2020-03-19,"texas",14.7,0.3,0.5,NA,1.1,"Moderate","Good","Good",NA,"Good"
"8130",2020-03-20,"texas",7.4,0.4,0.5,NA,0.8,"Good","Good","Good",NA,"Good"
"8131",2020-03-21,"texas",5.7,0.4,1.9,NA,0.7,"Good","Good","Good",NA,"Good"
"8132",2020-03-22,"texas",10.1,0.5,2.2,21,1.4,"Good","Good","Good","Good","Good"
"8133",2020-03-23,"texas",12.8,0.5,5.2,NA,0.8,"Moderate","Good","Good",NA,"Good"
"8134",2020-03-24,"texas",14.6,0.5,1.3,NA,1.3,"Moderate","Good","Good",NA,"Good"
"8135",2020-03-25,"texas",11.2,0.5,9,NA,1.3,"Good","Good","Good",NA,"Good"
"8136",2020-03-26,"texas",14,0.3,1.9,NA,1.3,"Moderate","Good","Good",NA,"Good"
"8137",2020-03-27,"texas",14.8,0.3,1.4,NA,1.5,"Moderate","Good","Good",NA,"Good"
"8138",2020-03-28,"texas",12.5,0.4,1.1,NA,0.7,"Moderate","Good","Good",NA,"Good"
"8139",2020-03-29,"texas",7.2,0.4,4.6,NA,0.9,"Good","Good","Good",NA,"Good"
"8140",2020-03-30,"texas",12.6,0.6,4.7,NA,0.9,"Moderate","Good","Good",NA,"Good"
"8141",2020-03-31,"texas",7.5,0.6,1.9,NA,0.6,"Good","Good","Good",NA,"Good"
"8142",2020-04-01,"texas",3.9,0.2,5.7,NA,0.8,"Good","Good","Good",NA,"Good"
"8143",2020-04-02,"texas",7.5,NA,1.5,NA,0.8,"Good",NA,"Good",NA,"Good"
"8144",2020-04-03,"texas",8.1,NA,3.7,NA,1,"Good",NA,"Good",NA,"Good"
"8145",2020-04-04,"texas",4.2,NA,2.4,NA,0.8,"Good",NA,"Good",NA,"Good"
"8146",2020-04-05,"texas",7.8,NA,3.2,NA,0.7,"Good",NA,"Good",NA,"Good"
"8147",2020-04-06,"texas",10.9,NA,5.9,NA,0.6,"Good",NA,"Good",NA,"Good"
"8148",2020-04-07,"texas",9.7,NA,1.4,NA,0.6,"Good",NA,"Good",NA,"Good"
"8149",2020-04-08,"texas",11.3,NA,2.1,NA,0.8,"Good",NA,"Good",NA,"Good"
"8150",2020-04-09,"texas",18.9,NA,2.2,NA,0.8,"Moderate",NA,"Good",NA,"Good"
"8151",2020-04-10,"texas",8.2,NA,3.7,NA,0.8,"Good",NA,"Good",NA,"Good"
"8152",2020-04-11,"texas",11.8,NA,2.2,NA,0.2,"Good",NA,"Good",NA,"Good"
"8153",2020-04-12,"texas",17.4,NA,0.3,NA,1,"Moderate",NA,"Good",NA,"Good"
"8154",2020-04-13,"texas",6.2,NA,0.2,NA,0.5,"Good",NA,"Good",NA,"Good"
"8155",2020-04-14,"texas",7.1,NA,0.3,NA,1.8,"Good",NA,"Good",NA,"Good"
"8156",2020-04-15,"texas",5.5,NA,4,NA,0.5,"Good",NA,"Good",NA,"Good"
"8157",2020-04-16,"texas",5.4,NA,2.9,NA,0.3,"Good",NA,"Good",NA,"Good"
"8158",2020-04-17,"texas",8.5,NA,1.7,NA,0.8,"Good",NA,"Good",NA,"Good"
"8159",2020-04-18,"texas",12.5,NA,1.8,NA,0.3,"Moderate",NA,"Good",NA,"Good"
"8160",2020-04-19,"texas",18.9,NA,1.6,NA,1.2,"Moderate",NA,"Good",NA,"Good"
"8161",2020-04-20,"texas",27.4,NA,5.8,NA,0.9,"Moderate",NA,"Good",NA,"Good"
"8162",2020-04-21,"texas",12.4,NA,5.3,NA,0.8,"Moderate",NA,"Good",NA,"Good"
"8163",2020-04-22,"texas",26.5,NA,2.2,NA,1.3,"Moderate",NA,"Good",NA,"Good"
"8164",2020-04-23,"texas",15.5,NA,4.7,NA,2.3,"Moderate",NA,"Good",NA,"Good"
"8165",2020-04-24,"texas",24.5,NA,3.4,NA,1.2,"Moderate",NA,"Good",NA,"Good"
"8166",2020-04-25,"texas",12.2,NA,3.3,NA,0.2,"Moderate",NA,"Good",NA,"Good"
"8167",2020-04-26,"texas",5.1,NA,3.3,NA,0.8,"Good",NA,"Good",NA,"Good"
"8168",2020-04-27,"texas",7.1,NA,3.8,NA,0.9,"Good",NA,"Good",NA,"Good"
"8169",2020-04-28,"texas",17.5,NA,1.9,NA,1.4,"Moderate",NA,"Good",NA,"Good"
"8170",2020-04-29,"texas",8.1,NA,2,NA,0.4,"Good",NA,"Good",NA,"Good"
"8171",2020-04-30,"texas",3.8,NA,4,NA,0.6,"Good",NA,"Good",NA,"Good"
"8172",2020-05-01,"texas",4.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8173",2020-05-02,"texas",5.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8174",2020-05-03,"texas",6.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8175",2020-05-04,"texas",14.7,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8176",2020-05-05,"texas",16.7,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8177",2020-05-06,"texas",7.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8178",2020-05-07,"texas",9.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8179",2020-05-08,"texas",12.3,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8180",2020-05-09,"texas",6.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8181",2020-05-10,"texas",5.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8182",2020-05-11,"texas",6.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8183",2020-05-12,"texas",7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8184",2020-05-13,"texas",6.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8185",2020-05-14,"texas",5.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8186",2020-05-15,"texas",13,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8187",2020-05-16,"texas",5.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8188",2020-05-17,"texas",3.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8189",2020-05-18,"texas",4.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8190",2020-05-19,"texas",11.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8191",2020-05-20,"texas",18.3,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8192",2020-05-21,"texas",15.8,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8193",2020-05-22,"texas",18.5,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8194",2020-05-23,"texas",11.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8195",2020-05-24,"texas",9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8196",2020-05-25,"texas",5.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8197",2020-05-26,"texas",3.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8198",2020-05-27,"texas",5.4,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8199",2020-05-28,"texas",6.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8200",2020-05-29,"texas",6.3,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8201",2020-05-30,"texas",6.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8202",2020-05-31,"texas",4.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8203",2020-06-01,"texas",4.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8204",2020-06-02,"texas",8.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8205",2020-06-03,"texas",5.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8206",2020-06-04,"texas",8.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8207",2020-06-05,"texas",7.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8208",2020-06-06,"texas",6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8209",2020-06-07,"texas",8.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8210",2020-06-08,"texas",7.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8211",2020-06-09,"texas",17.7,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8212",2020-06-11,"texas",6.5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8213",2020-06-12,"texas",7.2,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8214",2020-06-13,"texas",6.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8215",2020-06-14,"texas",6.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8216",2020-06-15,"texas",5.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8217",2020-06-16,"texas",5.6,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8218",2020-06-17,"texas",6.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8219",2020-06-18,"texas",3.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8220",2020-06-19,"texas",3.8,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8221",2020-06-20,"texas",3.9,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8222",2020-06-21,"texas",5,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8223",2020-06-22,"texas",7.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8224",2020-06-23,"texas",16.2,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8225",2020-06-24,"texas",6.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8226",2020-06-25,"texas",9.7,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8227",2020-06-27,"texas",62.9,NA,NA,NA,NA,"Unhealthy",NA,NA,NA,NA
"8228",2020-06-28,"texas",18.3,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8229",2020-06-29,"texas",18.8,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8230",2020-06-30,"texas",24.8,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8231",2020-07-01,"texas",26.9,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8232",2020-07-02,"texas",29.6,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8233",2020-07-03,"texas",15.4,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8234",2020-07-04,"texas",12.6,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8235",2020-07-05,"texas",9.1,NA,NA,NA,NA,"Good",NA,NA,NA,NA
"8236",2020-07-06,"texas",14.3,NA,NA,NA,NA,"Moderate",NA,NA,NA,NA
"8237",2020-01-01,"utah",10.9,0.1,34.9,13,0.8,"Good","Good","Good","Good","Good"
"8238",2020-01-02,"utah",4.7,0.5,38.8,6,1,"Good","Good","Good","Good","Good"
"8239",2020-01-03,"utah",13.7,0.5,38,18,1.4,"Moderate","Good","Good","Good","Good"
"8240",2020-01-04,"utah",11.4,0.3,38.8,16,1.4,"Good","Good","Good","Good","Good"
"8241",2020-01-05,"utah",6.1,0.5,40.2,9,1.3,"Good","Good","Good","Good","Good"
"8242",2020-01-06,"utah",4.1,0.4,41.7,7,1,"Good","Good","Good","Good","Good"
"8243",2020-01-07,"utah",8.9,0.1,43.7,16,0.9,"Good","Good","Good","Good","Good"
"8244",2020-01-08,"utah",13.2,0.1,41.8,18,1,"Moderate","Good","Good","Good","Good"
"8245",2020-01-09,"utah",2.9,0.1,34.2,4,1,"Good","Good","Good","Good","Good"
"8246",2020-01-10,"utah",5.2,0.1,39.3,11,1,"Good","Good","Good","Good","Good"
"8247",2020-01-11,"utah",6.5,0.1,37.8,9,0.6,"Good","Good","Good","Good","Good"
"8248",2020-01-12,"utah",4.6,0.1,38.3,6,0.8,"Good","Good","Good","Good","Good"
"8249",2020-01-13,"utah",2,0.1,44.5,3,0.9,"Good","Good","Good","Good","Good"
"8250",2020-01-14,"utah",3.2,0.3,44.8,5,1,"Good","Good","Good","Good","Good"
"8251",2020-01-15,"utah",8.3,0.7,86.2,12,2.2,"Good","Good","Moderate","Good","Good"
"8252",2020-01-16,"utah",16.7,0.2,45.3,25,1.3,"Moderate","Good","Good","Good","Good"
"8253",2020-01-17,"utah",2.5,0.3,43.5,7,1.2,"Good","Good","Good","Good","Good"
"8254",2020-01-18,"utah",8.5,0.3,45.9,13,1.2,"Good","Good","Good","Good","Good"
"8255",2020-01-19,"utah",23.3,0.6,45.4,29,1.4,"Moderate","Good","Good","Good","Good"
"8256",2020-01-20,"utah",35.6,0.6,65.3,44,2.2,"Unhealthy for Sensitive Groups","Good","Moderate","Good","Good"
"8257",2020-01-21,"utah",39.6,0.2,44.9,50,1.7,"Unhealthy for Sensitive Groups","Good","Good","Good","Good"
"8258",2020-01-22,"utah",12.2,0.2,42.2,16,1.1,"Moderate","Good","Good","Good","Good"
"8259",2020-01-23,"utah",12.1,0.3,39.4,17,1.1,"Moderate","Good","Good","Good","Good"
"8260",2020-01-24,"utah",16.5,0.4,38.4,19,1.2,"Moderate","Good","Good","Good","Good"
"8261",2020-01-25,"utah",15.1,0.3,34.7,17,1.2,"Moderate","Good","Good","Good","Good"
"8262",2020-01-26,"utah",15,0.2,29.8,18,1.4,"Moderate","Good","Good","Good","Good"
"8263",2020-01-27,"utah",3.8,0.2,37.9,5,1,"Good","Good","Good","Good","Good"
"8264",2020-01-28,"utah",7.8,0.2,37.7,11,0.9,"Good","Good","Good","Good","Good"
"8265",2020-01-29,"utah",6.4,0.1,34,9,1.1,"Good","Good","Good","Good","Good"
"8266",2020-01-30,"utah",6.8,0.2,40.9,9,0.9,"Good","Good","Good","Good","Good"
"8267",2020-01-31,"utah",10.2,0.4,42.5,16,1.6,"Good","Good","Good","Good","Good"
"8268",2020-02-01,"utah",21.6,0.3,36.8,31,1.1,"Moderate","Good","Good","Good","Good"
"8269",2020-02-02,"utah",12,0.2,39.8,18,1.8,"Good","Good","Good","Good","Good"
"8270",2020-02-03,"utah",1.9,0,31.9,3,0.7,"Good","Good","Good","Good","Good"
"8271",2020-02-04,"utah",5.4,0.7,33.6,9,24,"Good","Good","Good","Good","Good"
"8272",2020-02-05,"utah",10.4,0.2,45,13,0.8,"Good","Good","Good","Good","Good"
"8273",2020-02-06,"utah",8.2,0.6,43.1,10,0.8,"Good","Good","Good","Good","Good"
"8274",2020-02-07,"utah",1.2,0.5,41.5,2,1.7,"Good","Good","Good","Good","Good"
"8275",2020-02-08,"utah",2.1,0.5,38.6,3,1.1,"Good","Good","Good","Good","Good"
"8276",2020-02-09,"utah",3,0.1,39,4,1.1,"Good","Good","Good","Good","Good"
"8277",2020-02-10,"utah",6.3,0.4,42,10,1.6,"Good","Good","Good","Good","Good"
"8278",2020-02-11,"utah",10.5,0.7,43.4,15,1.8,"Good","Good","Good","Good","Good"
"8279",2020-02-12,"utah",20.5,0.2,44.3,31,1,"Moderate","Good","Good","Good","Good"
"8280",2020-02-13,"utah",14.9,0.2,40.1,27,1.8,"Moderate","Good","Good","Good","Good"
"8281",2020-02-14,"utah",6.7,0.2,45.6,15,1.1,"Good","Good","Good","Good","Good"
"8282",2020-02-15,"utah",3.3,0.2,40.4,7,1.6,"Good","Good","Good","Good","Good"
"8283",2020-02-16,"utah",3.2,0.1,42.7,4,0.9,"Good","Good","Good","Good","Good"
"8284",2020-02-17,"utah",1.7,0.1,37.3,4,1,"Good","Good","Good","Good","Good"
"8285",2020-02-18,"utah",5.6,0.3,NA,10,1.1,"Good","Good",NA,"Good","Good"
"8286",2020-02-19,"utah",7.6,0.5,34.8,13,1.6,"Good","Good","Good","Good","Good"
"8287",2020-02-20,"utah",8,0.8,49.9,14,1.4,"Good","Good","Good","Good","Good"
"8288",2020-02-21,"utah",13.8,0.9,54.8,23,2,"Moderate","Good","Moderate","Good","Good"
"8289",2020-02-22,"utah",20.3,0.9,56.7,35,1.8,"Moderate","Good","Moderate","Good","Good"
"8290",2020-02-23,"utah",22,0.3,51.2,33,1.3,"Moderate","Good","Good","Good","Good"
"8291",2020-02-24,"utah",1.7,0,22.2,8,0.9,"Good","Good","Good","Good","Good"
"8292",2020-02-25,"utah",4.3,0.5,34.1,10,1.4,"Good","Good","Good","Good","Good"
"8293",2020-02-26,"utah",7.4,0.2,44.6,14,1.6,"Good","Good","Good","Good","Good"
"8294",2020-02-27,"utah",16.6,0.6,46.2,31,2,"Moderate","Good","Good","Good","Good"
"8295",2020-02-28,"utah",17.2,0.3,45.9,31,1.3,"Moderate","Good","Good","Good","Good"
"8296",2020-02-29,"utah",12.6,0.2,37.7,27,0.9,"Moderate","Good","Good","Good","Good"
"8297",2020-03-01,"utah",1.2,0,31.4,3,0.8,"Good","Good","Good","Good","Good"
"8298",2020-03-02,"utah",6.1,0.2,33.8,13,1.2,"Good","Good","Good","Good","Good"
"8299",2020-03-03,"utah",8,0.2,38.7,16,1.3,"Good","Good","Good","Good","Good"
"8300",2020-03-04,"utah",10.1,0.2,40.1,20,1.2,"Good","Good","Good","Good","Good"
"8301",2020-03-05,"utah",10.3,0.1,40.1,19,1.1,"Good","Good","Good","Good","Good"
"8302",2020-03-06,"utah",14.8,0.1,36,31,1.1,"Moderate","Good","Good","Good","Good"
"8303",2020-03-07,"utah",6.8,0.1,32.6,46,1.1,"Good","Good","Good","Good","Good"
"8304",2020-03-08,"utah",2.7,0,23,5,1,"Good","Good","Good","Good","Good"
"8305",2020-03-09,"utah",3.7,0,32.9,7,0.9,"Good","Good","Good","Good","Good"
"8306",2020-03-10,"utah",2,0,35.3,3,1.1,"Good","Good","Good","Good","Good"
"8307",2020-03-11,"utah",4.1,0.2,42,10,1.1,"Good","Good","Good","Good","Good"
"8308",2020-03-12,"utah",3.4,0.3,34.3,9,1.4,"Good","Good","Good","Good","Good"
"8309",2020-03-13,"utah",6.3,0.2,44,17,1.8,"Good","Good","Good","Good","Good"
"8310",2020-03-14,"utah",2.3,-0.1,7.4,7,0.8,"Good","Good","Good","Good","Good"
"8311",2020-03-15,"utah",1.6,-0.1,6.4,5,1,"Good","Good","Good","Good","Good"
"8312",2020-03-16,"utah",3.7,0.1,30.6,9,0.9,"Good","Good","Good","Good","Good"
"8313",2020-03-17,"utah",3.1,0.2,43.5,9,1.3,"Good","Good","Good","Good","Good"
"8314",2020-03-18,"utah",1.9,0,7.5,4,1.2,"Good","Good","Good","Good","Good"
"8315",2020-03-19,"utah",2.2,0,25.8,4,0.9,"Good","Good","Good","Good","Good"
"8316",2020-03-20,"utah",3.5,-0.2,27.4,5,0.9,"Good","Good","Good","Good","Good"
"8317",2020-03-21,"utah",3.6,-0.1,36.5,6,0.9,"Good","Good","Good","Good","Good"
"8318",2020-03-22,"utah",2.7,-0.1,19.5,4,1,"Good","Good","Good","Good","Good"
"8319",2020-03-23,"utah",1.9,-0.1,32.1,6,1.3,"Good","Good","Good","Good","Good"
"8320",2020-03-24,"utah",1.2,-0.3,17.6,NA,1.2,"Good","Good","Good",NA,"Good"
"8321",2020-03-25,"utah",1.5,0,22.2,3,0.8,"Good","Good","Good","Good","Good"
"8322",2020-03-26,"utah",1.7,0.1,21.2,3,0.9,"Good","Good","Good","Good","Good"
"8323",2020-03-27,"utah",3.4,0.4,42.8,7,1.1,"Good","Good","Good","Good","Good"
"8324",2020-03-28,"utah",4.8,0.1,26.1,9,1.1,"Good","Good","Good","Good","Good"
"8325",2020-03-29,"utah",3.9,0.2,26.6,NA,1.2,"Good","Good","Good",NA,"Good"
"8326",2020-03-30,"utah",1.9,0,18.9,NA,1.1,"Good","Good","Good",NA,"Good"
"8327",2020-03-31,"utah",2.7,0,13.6,5,1,"Good","Good","Good","Good","Good"
"8328",2020-04-01,"utah",1,0,23.5,2,1.3,"Good","Good","Good","Good","Good"
"8329",2020-04-02,"utah",2,0,19.7,3,0.9,"Good","Good","Good","Good","Good"
"8330",2020-04-03,"utah",2,0.2,17.9,4,1.2,"Good","Good","Good","Good","Good"
"8331",2020-04-04,"utah",3,0.2,41.1,NA,1.2,"Good","Good","Good",NA,"Good"
"8332",2020-04-05,"utah",4.6,0.1,19,6,1.3,"Good","Good","Good","Good","Good"
"8333",2020-04-06,"utah",3.1,0,8.8,4,1.1,"Good","Good","Good","Good","Good"
"8334",2020-04-07,"utah",3.6,0,31.1,14,0.9,"Good","Good","Good","Good","Good"
"8335",2020-04-08,"utah",2.9,0.1,31.5,9,1.9,"Good","Good","Good","Good","Good"
"8336",2020-04-09,"utah",2.7,0,16.4,16,1.2,"Good","Good","Good","Good","Good"
"8337",2020-04-10,"utah",3.2,0,24.2,1,1.3,"Good","Good","Good","Good","Good"
"8338",2020-04-11,"utah",4.4,0,26.8,15,1.1,"Good","Good","Good","Good","Good"
"8339",2020-04-12,"utah",1.7,0,7.7,8,1.2,"Good","Good","Good","Good","Good"
"8340",2020-04-13,"utah",3.4,0,10.8,33,1.1,"Good","Good","Good","Good","Good"
"8341",2020-04-14,"utah",4.1,0.1,36.3,17,1.1,"Good","Good","Good","Good","Good"
"8342",2020-04-15,"utah",3,0,18.4,5,1.6,"Good","Good","Good","Good","Good"
"8343",2020-04-16,"utah",2,0,11.5,4,1.4,"Good","Good","Good","Good","Good"
"8344",2020-04-17,"utah",4.3,0.1,26.8,16,1,"Good","Good","Good","Good","Good"
"8345",2020-04-18,"utah",5.5,0.1,31.1,14,1.3,"Good","Good","Good","Good","Good"
"8346",2020-04-19,"utah",3.4,0,22.7,10,1.1,"Good","Good","Good","Good","Good"
"8347",2020-04-20,"utah",4.2,0,29.5,18,1.2,"Good","Good","Good","Good","Good"
"8348",2020-04-21,"utah",4.7,0.1,33,22,1.7,"Good","Good","Good","Good","Good"
"8349",2020-04-22,"utah",4.2,0.1,15.8,36,1.3,"Good","Good","Good","Good","Good"
"8350",2020-04-23,"utah",2.7,0,9.9,14,0.7,"Good","Good","Good","Good","Good"
"8351",2020-04-24,"utah",2.8,0,26,10,0.9,"Good","Good","Good","Good","Good"
"8352",2020-04-25,"utah",3.8,0,21.5,11,0.7,"Good","Good","Good","Good","Good"
"8353",2020-04-26,"utah",3.4,0,13,16,0.9,"Good","Good","Good","Good","Good"
"8354",2020-04-27,"utah",5.4,0,23.7,32,1,"Good","Good","Good","Good","Good"
"8355",2020-04-28,"utah",6.8,0,25.4,19,0.9,"Good","Good","Good","Good","Good"
"8356",2020-04-29,"utah",3.1,0,21.2,25,0.7,"Good","Good","Good","Good","Good"
"8357",2020-04-30,"utah",4.9,0,22.1,58,1.2,"Good","Good","Good","Moderate","Good"
"8358",2020-05-01,"utah",4.5,0,NA,NA,0.9,"Good","Good",NA,NA,"Good"
"8359",2020-05-02,"utah",5.1,0,NA,NA,0.7,"Good","Good",NA,NA,"Good"
"8360",2020-05-03,"utah",3.2,0,NA,NA,0.8,"Good","Good",NA,NA,"Good"
"8361",2020-05-04,"utah",2.6,0,NA,NA,0.8,"Good","Good",NA,NA,"Good"
"8362",2020-05-05,"utah",4,0,NA,NA,1,"Good","Good",NA,NA,"Good"
"8363",2020-05-06,"utah",9.7,0,NA,NA,1.1,"Good","Good",NA,NA,"Good"
"8364",2020-05-07,"utah",3.4,0,NA,NA,NA,"Good","Good",NA,NA,NA
"8365",2020-05-08,"utah",3.8,0.1,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8366",2020-05-09,"utah",4.4,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8367",2020-05-10,"utah",4.8,0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8368",2020-05-11,"utah",8.8,0,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8369",2020-05-12,"utah",6.4,0,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8370",2020-05-13,"utah",2.2,-0.1,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8371",2020-05-14,"utah",2.8,-0.1,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8372",2020-05-15,"utah",2.4,0,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8373",2020-05-16,"utah",3.2,0,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8374",2020-05-17,"utah",5.7,0,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8375",2020-05-18,"utah",10.5,0,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8376",2020-05-19,"utah",13.9,-0.1,NA,NA,0.4,"Moderate","Good",NA,NA,"Good"
"8377",2020-05-20,"utah",6.5,-0.1,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8378",2020-05-21,"utah",2.1,-0.1,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8379",2020-05-22,"utah",2.2,-0.1,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8380",2020-05-23,"utah",1.6,0,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"8381",2020-05-24,"utah",2.2,0,NA,NA,0.2,"Good","Good",NA,NA,"Good"
"8382",2020-05-25,"utah",3.2,0,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8383",2020-05-26,"utah",3.2,0,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8384",2020-05-27,"utah",3.6,-0.1,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8385",2020-05-28,"utah",4.3,-0.1,NA,NA,2.1,"Good","Good",NA,NA,"Good"
"8386",2020-05-29,"utah",5.4,-0.1,NA,NA,0.7,"Good","Good",NA,NA,"Good"
"8387",2020-05-30,"utah",4.1,-0.2,NA,NA,0.3,"Good","Good",NA,NA,"Good"
"8388",2020-05-31,"utah",11.1,-0.2,NA,NA,0.4,"Good","Good",NA,NA,"Good"
"8389",2020-06-01,"utah",NA,-0.1,NA,NA,NA,NA,"Good",NA,NA,NA
"8390",2020-01-01,"vermont",0.9,0.3,5.6,1,0.2,"Good","Good","Good","Good","Good"
"8391",2020-01-02,"vermont",5.2,0.3,7.2,NA,0.4,"Good","Good","Good",NA,"Good"
"8392",2020-01-03,"vermont",6.1,0.5,25.5,NA,0.3,"Good","Good","Good",NA,"Good"
"8393",2020-01-04,"vermont",3.9,0.5,15.3,7,0.3,"Good","Good","Good","Good","Good"
"8394",2020-01-05,"vermont",3.9,0.3,6.8,NA,0.5,"Good","Good","Good",NA,"Good"
"8395",2020-01-06,"vermont",3.1,0.4,17.5,NA,0.2,"Good","Good","Good",NA,"Good"
"8396",2020-01-07,"vermont",1.6,0.4,12.3,1,0.1,"Good","Good","Good","Good","Good"
"8397",2020-01-08,"vermont",3.2,0.3,13.8,NA,0.2,"Good","Good","Good",NA,"Good"
"8398",2020-01-09,"vermont",2.3,0.2,9.4,NA,0,"Good","Good","Good",NA,"Good"
"8399",2020-01-10,"vermont",3,0.3,10.4,4,0.2,"Good","Good","Good","Good","Good"
"8400",2020-01-11,"vermont",4,0.4,12,NA,0.1,"Good","Good","Good",NA,"Good"
"8401",2020-01-12,"vermont",1.8,0.4,5.5,NA,0.2,"Good","Good","Good",NA,"Good"
"8402",2020-01-13,"vermont",3,0.4,10.8,3,0,"Good","Good","Good","Good","Good"
"8403",2020-01-14,"vermont",6.7,0.4,19.2,NA,0.1,"Good","Good","Good",NA,"Good"
"8404",2020-01-15,"vermont",6.6,0.5,19.6,NA,0.1,"Good","Good","Good",NA,"Good"
"8405",2020-01-16,"vermont",4.9,0.4,11.1,3,0.5,"Good","Good","Good","Good","Good"
"8406",2020-01-17,"vermont",3.7,0.3,14.8,NA,0.4,"Good","Good","Good",NA,"Good"
